"";"G3";"s90"
"0:00";0;0
"2:00";3;0
"4:00";5;0
"6:00";4;0
"8:00";1;0
"10:00";2;1
"12:00";6;1
"14:00";7;0
"16:00";5;1
"18:00";7;1
"20:00";8;0
"22:00";8;0
"24:00";6;0
"26:00";4;0
"28:00";0;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
