"";"G3";"s90"
"0:00";1;0
"2:00";1;0
"4:00";6;1
"6:00";4;0
"8:00";9;3
"10:00";9;1
"12:00";7;2
"14:00";4;2
"16:00";4;0
"18:00";2;1
"20:00";5;1
"22:00";12;1
"24:00";17;5
"26:00";12;3
"28:00";9;1
"30:00";0;1
"32:00";0;0
"34:00";2;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
