"";"G9";"s90"
"0:00";0;0
"2:00";1;0
"4:00";2;0
"6:00";0;0
"8:00";3;1
"10:00";1;1
"12:00";2;2
"14:00";4;1
"16:00";2;1
"18:00";3;1
"20:00";1;0
"22:00";1;0
"24:00";2;1
"26:00";3;1
"28:00";3;2
"30:00";1;1
"32:00";0;0
"34:00";0;1
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
