"";"G1";"s90"
"0:00";0;0
"2:00";3;1
"4:00";3;1
"6:00";4;1
"8:00";5;5
"10:00";2;2
"12:00";3;1
"14:00";4;3
"16:00";4;0
"18:00";2;1
"20:00";4;2
"22:00";13;0
"24:00";7;1
"26:00";1;0
"28:00";1;2
"30:00";0;0
"32:00";0;0
"34:00";1;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
