"";"G1";"s90"
"0:00";1;1
"2:00";0;0
"4:00";1;0
"6:00";1;0
"8:00";0;0
"10:00";1;0
"12:00";0;2
"14:00";0;0
"16:00";1;0
"18:00";1;0
"20:00";0;2
"22:00";2;0
"24:00";0;0
"26:00";0;0
"28:00";0;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
