"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;41157;"185-2";1;100;669;1720;"G";68;FALSE;1;"GzG";535,757274157682;750,985958691341;1,40172797443029;"s90"
2;44422;"4370-1";1;100;619;1190;"P";70;FALSE;1;"NGz";472,238688882489;525,137799539247;1,1120177399737;"G8"
3;50019;"185-2";1;100;679;1685;"P";75;FALSE;1;"NGz";503,276651688776;525,137799539247;1,04343763569622;"G8"
4;50033;"152-3";1;120;719;1482;"P";82;TRUE;1;"FGz";484,499134212198;525,137799539247;1,08387768410181;"G8"
5;50078;"152-3";1;100;719;1617;"P";75;FALSE;1;"NGz";493,721997516041;525,137799539247;1,06363054954258;"G8"
6;50085;"152-3";1;100;699;1622;"P";78;TRUE;1;"FGz";494,069950523591;525,137799539247;1,06288147858969;"G8"
7;50221;"152-3";1;120;719;1462;"P";78;TRUE;1;"FGz";483,160130391067;525,137799539247;1,08688148402105;"G8"
8;50222;"152-3";1;100;589;1287;"P";78;TRUE;1;"FGz";471,727283388798;525,137799539247;1,11322329242175;"G8"
9;51475;"185-2";1;100;689;1625;"P";69;TRUE;1;"FGz";498,696143194552;525,137799539247;1,05302157777944;"G8"
10;51571;"185-2";1;100;719;1675;"P";68;TRUE;1;"FGz";502,506316794503;525,137799539247;1,0450372104556;"G8"
11;51575;"185-2";1;100;719;1675;"P";68;FALSE;1;"FGz";502,506316794503;525,137799539247;1,0450372104556;"G8"
12;51577;"185-2";1;100;699;1675;"P";68;FALSE;1;"FGz";502,506316794503;525,137799539247;1,0450372104556;"G8"
13;51581;"152-3";1;120;719;1462;"P";70;TRUE;1;"FGz";483,160130391067;525,137799539247;1,08688148402105;"G8"
14;51634;"185-2";1;100;719;1615;"P";70;TRUE;1;"FGz";497,9422080962;525,137799539247;1,05461595944442;"G8"
15;51808;"155-1";1;100;619;1458;"P";71;FALSE;1;"FGz";494,930748162573;525,137799539247;1,061032884881;"G8"
16;51820;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz";488,371856631382;525,137799539247;1,07528268144168;"G8"
17;51828;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz";488,371856631382;525,137799539247;1,07528268144168;"G8"
18;51845;"155-1";1;100;509;1423;"P";68;FALSE;1;"FGz";492,022352499543;525,137799539247;1,06730476140255;"G8"
19;51849;"155-1";1;100;589;1553;"P";68;FALSE;1;"FGz";503,07777241435;525,137799539247;1,04385013279165;"G8"
20;51880;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz";497,9422080962;525,137799539247;1,05461595944442;"G8"
21;51882;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz";497,9422080962;525,137799539247;1,05461595944442;"G8"
22;52264;"155-1";1;100;719;1323;"P";69;FALSE;1;"FGz";483,963555387067;525,137799539247;1,08507715858738;"G8"
23;60112;"155-1";1;100;634;1323;"P";66;FALSE;1;"FGz";483,963555387067;525,137799539247;1,08507715858738;"G8"
24;60822;"155-1";1;100;599;923;"P";71;FALSE;1;"FGz";454,805151420173;525,137799539247;1,15464347292341;"G8"
25;60826;"155-1";1;100;539;923;"P";71;FALSE;1;"FGz";454,805151420173;525,137799539247;1,15464347292341;"G8"
26;60827;"185-2";1;100;539;1970;"P";61;FALSE;1;"FGz";526,567476250235;750,985958691341;1,42619130987584;"s90"
27;63342;"143-6";2;100;584;965;"P";70;TRUE;1;"NGz";440,744493574467;525,137799539247;1,19147897976069;"G8"
28;69296;"182-2";1;120;720;1616;"P";78;TRUE;1;"FGz";493,42282829846;525,137799539247;1,06427544374093;"G8"
29;69446;"146-3";1;90;419;2244;"P";59;TRUE;1;"NGz";564,069993481479;564,069993481479;1;"no"
30;75799;"146-3";1;100;419;684;"P";109;TRUE;1;"NGz";437,15995772911;525,137799539247;1,20124862823016;"G8"
31;79384;"185-2";1;90;419;2065;"P";59;TRUE;1;"NGz";549,897036994882;549,897036994882;1;"no"
32;88707;"185-2";1;100;469;585;"P";90;FALSE;1;"FGz";431,166264612334;525,137799539247;1,21794732714398;"G8"
33;88708;"185-2";1;90;379;2245;"P";60;TRUE;1;"FGz";562,82419202477;562,82419202477;1;"no"
34;90981;"202-1";1;80;74;183;"P";75;FALSE;0;"NGz";510,791876593809;750,985958691341;1,47023864925037;"s90"
35;91297;"Re 482-2";1;100;599;1864;"G";70;TRUE;1;"GzG";541,492541228415;750,985958691341;1,38688144621101;"s90"
36;91298;"Re 482-2";1;100;549;1884;"G";70;TRUE;1;"FGz";543,065232827141;750,985958691341;1,38286510219368;"s90"
37;95058;"185-2";1;100;579;1680;"P";68;TRUE;1;"FGz";502,89113159672;525,137799539247;1,04423754276973;"G8"
38;95059;"185-2";1;100;589;1680;"P";68;TRUE;1;"FGz";502,89113159672;525,137799539247;1,04423754276973;"G8"
39;95394;"183-1";1;80;589;1857;"P";75;TRUE;1;"NGz";564,812674373518;750,985958691341;1,32961952301146;"s90"
40;95442;"185-2";1;100;701;1335;"P";62;TRUE;1;"NGz";477,8172404082;525,137799539247;1,09903485083674;"G8"
