"SYS";"TIME";"DIRECTION";"RELATION"
"G13";"#18:07:57.71#19:54:11.85#22:16:39.53#13:55:10.25#08:02:15.36#103:46:01.76#104:44:08.16#13:11:19.60#13:05:21.56#101:19:50.19#102:28:42.89#20:09:20.13#17:51:06.98#100:07:06.33#09:04:11.62#19:05:02.80#102:09:25.24#104:16:50.49#14:25:58.73#21:23:00.72#05:33:33.84#09:08:48.99#18:10:00.06#11:52:52.78#04:34:57.06#15:03:17.93#12:09:57.35#14:20:06.84#102:21:07.13#04:06:56.11#106:49:17.48#100:56:57.63#16:10:49.29#15:59:41.56#23:21:31.64#16:47:48.14#08:52:56.93#10:32:25.08#11:20:40.51#02:42:48.63#23:37:23.86#09:30:08.82#07:08:00.03#102:32:03.99#19:13:40.77#13:45:42.16#18:27:27.02#20:24:48.00#15:51:09.32#17:22:15.30";"#Ri#Ri#Ri#Ri#GRi#Ri#GRi#GRi#GRi#Ri#GRi#Ri#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#Ri#Ri#Ri#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#GRi#GRi";"#0.04#0.16#0.59#0.44#0.39#0.38#0.36#0.32#0.23#0.35#0.34#0.46#0.6#0.6#0.76#0.4#0.27#0.6#0.47#0.4#0.41#0.41#0.42#0.41#0.0600000000000001#0.34#0.66#0.51#0.23#0.19#0.15#0.22#0.17#0.17#0.21#0.23#0.33#0.09#0.2#0.18#0.53#0.53#0.53#0.58#0.5#0.85#0.21#0.24#0.01#0.71"
"G8";"#105:15:09.78#12:56:02.38#11:08:31.33#110:01:53.89#103:08:02.86#14:52:05.10#23:54:13.51#10:12:42.37#105:49:58.10#104:03:07.14#07:37:42.92#107:50:18.08#103:30:02.76#16:15:34.24#105:08:06.73#16:26:25.77#06:58:26.13#19:33:00.25#23:46:53.87#16:56:16.91#12:52:26.78#01:37:01.40#22:03:26.27";"#GRi#GRi#GRi#GRi#Ri#GRi#Ri#Ri#GRi#GRi#Ri#GRi#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri";"#0.38#0.26#0.28#0.15#0.24#0.17#0.58#0.33#0.01#0.26#0.39#0.17#0.17#0.56#0.9#0.85#0.9#0.85#0.5#0.85#0.85#0.26#0.75"
"s90";"#22:46:45.67#10:47:36.62#08:31:57.71#10:59:01.67";"#Ri#Ri#GRi#Ri";"#0.22#0.18#0.35#0.39"
