"SYS";"TIME";"DIRECTION";"RELATION"
"G13";"#22:51:44.00#108:39:31.88#15:27:10.77#07:26:10.97#102:51:03.93#102:37:44.10#101:00:45.56#101:46:58.64#101:07:32.30#17:45:28.93#19:14:50.26#02:20:59.86#11:58:15.81#15:16:16.18#100:42:59.84#103:28:22.91#14:16:59.85#16:37:17.19#20:39:48.29#14:38:30.62#13:28:37.28";"#GRi#GRi#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi";"#0.53#0.18#0.18#0.2#0.03#0.77#0.62#0.77#0.77#0.29#0.3#0.17#0.0600000000000001#0.0600000000000001#0.0600000000000001#0.0600000000000001#0.79#0.79#0.79#0.55#0.09"
"s90";"#16:26:29.85#11:38:41.10#18:38:09.19#12:10:07.04";"#Ri#GRi#GRi#GRi";"#0.27#0.84#0.65#0.31"
