"SYS";"TIME";"DIRECTION";"RELATION"
"G13";"#100:37:15.15#104:17:24.75#13:41:28.68#102:22:02.82#10:19:50.05#102:37:21.42#05:00:43.39#23:28:19.19#23:06:07.53#22:12:43.74#102:26:06.58#12:50:09.23#107:19:03.69#15:06:35.53#100:50:46.85#102:05:43.05#100:28:33.09#01:34:16.82#15:16:01.48#22:39:43.38#04:14:03.57#21:03:41.14#23:06:48.37#23:44:03.82#13:20:10.02#15:58:00.00#100:48:11.12";"#GRi#Ri#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#GRi#Ri#GRi";"#0.63#0.8#0.71#0.46#0.68#0.73#0.67#0.66#0.53#0.72#0.81#0.83#0.84#0.83#0.84#0.72#0.84#0.41#0.42#0.07#0.13#0.0600000000000001#0.08#0.08#0.59#0.09#0.19"
"s90";"#02:00:26.45";"#GRi";"#0.07"
