"SYS";"TIME";"DIRECTION";"RELATION"
"G12";"#100:32:30.37#15:49:29.01#115:22:00.04#15:57:12.99#19:07:42.00#100:22:00.48#14:07:00.00#109:32:01.52#17:52:58.13#21:19:29.75#109:21:00.00#101:12:00.00#21:22:00.00#21:52:30.00#19:12:00.00#23:12:00.00#05:33:00.16#00:44:01.86#102:42:00.00#07:44:18.00#13:21:00.00#20:41:59.26#08:41:21.98#00:54:00.00#20:21:09.20#13:00:46.19#112:22:00.00#21:17:20.20#13:46:20.41#107:02:00.00#08:51:11.72#01:03:00.01#00:28:28.77#17:12:00.45#110:44:03.32#105:56:30.42#105:31:36.71#104:32:02.07#18:59:40.31#22:22:00.63#13:41:26.82#11:40:56.99#13:13:13.23#17:19:39.27#02:23:05.85#16:20:00.17#11:18:37.99#16:51:16.90#100:12:00.00#23:26:16.51#21:50:30.00#102:56:56.45#03:05:30.24#06:20:14.36#06:16:59.08#05:36:58.41#12:11:59.18#14:41:01.15#16:57:59.17#22:12:30.00#23:39:59.87#02:28:00.69#08:52:30.00#11:51:59.36#18:11:58.78#21:12:04.91#21:33:58.14#100:02:05.60#05:55:00.00#08:47:00.00#10:34:00.00#18:02:27.09#19:02:01.59#22:45:59.97#21:32:00.53#02:08:30.00#04:32:00.00#09:46:30.00#09:52:01.82#17:55:30.00#21:03:44.96#03:17:03.48#101:32:02.06#14:51:43.14#01:58:03.69#07:05:00.00#20:12:30.00#04:54:58.80#10:21:57.94#20:29:48.00#21:15:27.98#01:37:30.00#101:16:48.00#03:07:30.00#100:41:40.34#13:27:03.52#14:40:21.62";"#GRi#Ri#GRi#GRi#Ri#GRi#Ri#GRi#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#GRi#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#Ri#Ri#GRi#Ri#Ri#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#GRi#GRi#Ri#GRi";"#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.05#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.07#0.0600000000000001#0.07#0.08#0.05#0.05#0.05#0.01#0.01#0.01#0.03#0.56#0.04#0.02#0.08#0.01#0.05#0.96#0.96#0.03#0.02#0.02#0.03#0.03#0.02#0.03#0.03#0.02#0.02#0.02#0.02#0.03#0.02#0.03#0.02#0.03#0.03#0.02#0.03#0.02#0.03#0.02#0.06#0.0600000000000001#0.05#0.06#0.06#0.05#0.71#0.02#0.01#0.01#0.02#0.02#0.13#0.04#0.04#0.25#0.17#0.01#0.21#0.01"
"s90";"#15:52:30.94#20:09:32.09#100:52:00.24#18:47:22.41#101:22:02.32#23:32:00.00#01:22:30.00#19:59:29.16#102:22:00.00#14:55:58.44#22:01:30.55#12:42:30.00#23:22:39.60#14:20:00.00";"#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#GRi#GRi#Ri#GRi#GRi#Ri";"#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.06#0.04#0.04#0.03"
