"SYS";"TIME";"DIRECTION";"RELATION"
"G13";"#12:56:02.43#22:02:22.73#06:31:40.92#18:53:49.37#15:18:05.15#07:40:30.00#06:54:53.02#15:34:11.95";"#GRi#Ri#Ri#Ri#GRi#Ri#Ri#Ri";"#0#0.81#0.83#0.83#0.16#0.01#0.55#0.54"
"G8";"#18:10:41.69#100:44:55.79#20:32:10.13#101:47:37.39#01:38:14.32#14:27:13.78#10:23:05.40#12:23:32.74";"#GRi#GRi#Ri#GRi#GRi#GRi#GRi#Ri";"#0.83#0.83#0.31#0.64#0.78#0.38#0.68#0.03"
"s90";"#07:54:19.87#13:29:12.92#20:22:28.04#100:58:23.86#22:55:47.59#15:30:56.58#18:14:30.48#05:33:13.52#07:56:55.30";"#GRi#GRi#GRi#Ri#GRi#GRi#Ri#GRi#Ri";"#0.54#0.54#0.54#0.99#0.01#0.67#0.83#0.67#0.83"
