"SYS";"TIME";"DIRECTION";"RELATION"
"s90";"#15:20:21.04#109:45:57.19#101:55:36.63#23:14:59.80#13:14:39.57#103:40:44.48#14:52:01.76#19:14:38.03#06:04:33.13#20:33:03.05#15:16:54.78#11:29:32.89#13:47:02.19#23:35:35.04#100:58:04.37#16:24:45.41#15:07:37.67#18:32:12.18#05:45:43.07#101:42:35.07#05:02:38.09#22:05:00.96#06:06:18.58#109:33:14.59";"#GRi#GRi#GRi#Ri#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#Ri#Ri#GRi#Ri#GRi#Ri#GRi#Ri";"#0.0600000000000001#0.45#0.51#0.5#0.51#0.46#0.46#0.34#0.35#0.49#0.59#0.45#0.06#0.45#0.45#0.0600000000000001#0.14#0.15#0.72#0.51#0.49#0.41#0.48#0.48"
"G12";"#09:06:11.38#15:08:39.39#09:43:48.00#06:03:38.52#11:49:52.84#107:13:15.45#15:56:52.90#22:37:31.75#18:24:32.22#22:31:21.56#04:40:11.43#103:46:59.36#13:00:17.47#10:29:21.10#08:56:22.74#18:33:34.15#11:28:48.92#08:47:46.37#07:41:20.79#18:58:56.01#103:26:19.83#21:09:46.01#08:42:24.60#17:04:44.32#16:31:02.56#03:48:38.94#12:54:43.38#23:53:08.74#19:20:07.10#07:33:01.81#11:23:34.57#08:26:28.66#08:17:27.77#100:36:26.47#104:26:39.46#23:59:08.92#101:32:07.29#22:13:21.00#23:19:32.29#101:09:23.32#06:49:10.61#22:36:25.28#19:23:55.61#17:09:01.37#19:38:45.29#12:54:12.49#102:39:56.64#101:20:08.61#103:27:51.96#23:17:54.33#08:22:10.40#11:40:01.83#101:05:06.59#23:37:14.41#15:30:43.24#104:19:19.60#103:51:01.41#10:56:35.13#10:08:32.01#03:45:28.04#07:19:59.89#10:19:19.36#12:26:44.49#03:18:49.44#11:07:20.01#04:53:20.02#07:57:07.43#10:57:57.53#04:52:35.80#22:52:00.77#07:19:05.31#10:18:30.67#15:26:41.39#10:48:52.08#04:47:41.94#11:14:46.83#14:26:00.63#06:11:00.26#12:49:09.16#15:21:33.38#09:21:14.61#16:09:31.95#19:01:13.55#04:34:47.35#14:55:32.28#21:09:52.30#19:11:19.21#20:44:40.29#21:44:22.00#07:44:56.57#06:14:14.59#17:30:01.92#22:19:29.41#19:29:22.19#15:48:59.88#101:50:41.86#100:37:52.99#101:37:46.53#23:40:04.38#20:36:51.23#101:33:37.04#14:50:10.05#22:00:32.49#12:15:04.45#18:38:15.66#23:45:56.72#102:48:26.80#20:20:46.02#23:32:21.46#23:07:15.91#110:50:33.88#14:17:35.95#22:06:13.83#103:48:49.06#101:13:41.16#08:39:03.06#100:43:43.21#07:45:51.94#103:34:07.86#105:35:25.78#09:57:12.00#21:39:06.90#101:36:27.41#22:26:52.46#100:58:42.38#102:56:42.56#100:07:14.50#19:52:51.62#02:53:08.73#23:55:05.85#22:18:41.85#22:11:27.77#22:41:39.55#100:29:56.40#100:48:59.34#106:44:17.44#01:00:47.25#20:21:56.74#20:20:11.63#17:40:28.87#20:15:35.24#101:24:13.98#19:29:51.39#10:28:49.66#07:36:38.90#09:36:28.00#08:00:13.82#21:31:20.85#02:19:50.25#10:22:46.69#04:40:40.93#07:42:28.87#07:50:09.50#10:35:30.92#105:46:09.76#103:17:52.12#21:16:23.79#06:16:57.40#04:30:03.05#101:54:57.16#100:13:38.47#103:59:01.62#09:28:03.62";"#Ri#GRi#Ri#Ri#GRi#GRi#Ri#GRi#GRi#GRi#Ri#GRi#Ri#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#GRi#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#GRi#Ri#GRi#GRi#Ri#Ri#Ri#GRi#GRi#Ri#Ri#Ri#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#Ri#GRi#GRi#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#Ri#GRi#Ri#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#Ri#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#Ri#GRi#GRi#GRi#Ri#Ri#Ri";"#0.42#0.5#0.47#0.46#0.31#0.43#0.46#0.01#0.33#0.41#0.32#0.51#0.46#0.46#0.46#0.48#0.51#0.49#0.51#0.5#0.5#0.53#0.5#0.46#0.3#0.33#0.55#0.23#0.46#0.0600000000000001#0.47#0.46#0.47#0.44#0.48#0.39#0.63#0.66#0.47#0.58#0.5#0.64#0.48#0.54#0.5#0.54#0.34#0.48#0.47#0.52#0.54#0.47#0.62#0.44#0.56#0.48#0.65#0.43#0.6#0.48#0.49#0.49#0.46#0.37#0.38#0.46#0.48#0.47#0.66#0.57#0.52#0.23#0.58#0.52#0.49#0.49#0.45#0.58#0.6#0.19#0.23#0.19#0.05#0.06#0.56#0.49#0.45#0.51#0.53#0.45#0.44#0.43#0.56#0.56#0.44#0.51#0.22#0.29#0.26#0.24#0.39#0.05#0.15#0.78#0.48#0.54#0.5#0.88#0.48#0.32#0.62#0.85#0.76#0.18#0.25#0.47#0.58#0.59#0.48#0.54#0.54#0.74#0.03#0.48#0.18#0.5#0.49#0.5#0.22#0.47#0.49#0.53#0.43#0.49#0.33#0.79#0.41#0.49#0.61#0.46#0.44#0.45#0.44#0.72#0.42#0.19#0.49#0.49#0.54#0.53#0.51#0.68#0.46#0.15#0.52#0.49#0.5#0.56#0.6#0.54#0.69#0.8#0.63"
