"SYS";"TIME";"DIRECTION";"RELATION"
"G11";"#22:35:52.34#16:27:29.88#107:34:49.17#16:04:50.31#111:56:03.40#12:15:06.22#20:29:20.84#105:53:06.60#20:46:40.95#15:58:27.75#18:37:17.30#20:38:32.26#22:55:43.01#11:25:37.11#10:20:07.48#20:25:13.67";"#GRi#GRi#Ri#GRi#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#Ri#GRi#Ri";"#0.43#0.97#0.93#0.98#0.98#0.98#0.88#0.93#0.74#0.8#0.8#0.8#0.8#0.78#0.42#0.58"
"G8";"#109:30:55.74#11:36:04.95#112:28:16.56#22:24:40.69#06:24:17.45#101:32:11.57#17:38:56.58#08:17:55.23#08:41:09.13#100:20:16.26#22:41:28.32";"#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri";"#0.98#0.98#0.97#0.63#0.59#0.95#0.81#0.82#0.64#0.07#0.48"
"s90";"#02:55:38.98#04:45:22.72#07:03:21.41#08:33:20.88#15:35:22.71#03:29:18.36#17:12:01.40#09:55:33.64#17:02:39.38#15:19:58.08";"#GRi#GRi#GRi#GRi#Ri#Ri#Ri#GRi#GRi#GRi";"#0.78#0.78#0.78#0.78#0.73#0.33#0.33#0.8#0.46#0.43"
