"SYS";"TIME";"DIRECTION";"RELATION"
"s90";"#07:56:12.90#22:48:19.31#100:11:14.73#23:39:01.96#05:51:15.13#16:43:22.14#13:21:56.41#100:19:51.94#13:47:48.00#16:28:15.97#21:11:59.37#00:18:27.20#03:50:24.34#18:10:57.98#04:09:26.15#11:01:03.77#16:06:09.77#21:33:06.93#04:21:36.00#18:38:34.21";"#Ri#Ri#GRi#GRi#Ri#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#Ri#Ri";"#0.26#0.51#0.51#0.7#0.58#0.2#0.89#0.6#0.5#0.89#0.91#0.91#0.91#0.27#0.04#0.14#0.14#0.04#0.03#0.46"
"G9";"#101:40:15.03#09:14:22.98#21:50:07.66#21:21:18.08#00:40:24.00#12:28:27.45#22:34:25.31#15:45:02.12#23:38:15.09#100:22:21.57#18:07:50.82#05:45:12.16#15:43:08.38#04:40:49.69#101:50:32.65#23:25:49.95#11:41:14.27#14:41:53.65#22:53:20.18#101:12:17.87#101:24:23.87#102:22:49.27#102:22:49.37#101:01:49.79#100:46:00.21#101:48:49.32#103:04:43.53#15:56:41.95#06:39:42.32#08:46:22.34#102:13:52.75#13:13:37.41#22:56:06.84#20:40:29.72#07:54:01.15#18:45:43.92#101:29:31.95#12:24:25.36#102:11:12.00#07:45:10.20#15:28:32.41";"#GRi#Ri#Ri#Ri#Ri#Ri#GRi#Ri#GRi#GRi#Ri#Ri#GRi#GRi#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#GRi#Ri#Ri#Ri#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi";"#0.23#0.46#0.11#0.29#0.03#0.9#0.76#0.75#0.94#0.69#0.66#0.68#0.66#0.66#0.67#0.75#0.73#0.04#0.38#0.6#0.61#0.57#0.62#0.52#0.52#0.67#0.5#0.5#0.6#0.51#0.63#0.46#0.91#0.5#0.5#0.65#0.65#0.34#0.02#0.69#0.58"
