"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
12;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"ER 20D-2";1880;1;80;728,401896200851
14;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"211-1";2241;2;80;868,856009115219
20;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"189-2";2786;1;90;597,967025147728
26;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"28-1";2385;1;90;573,398983067931
32;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"295-1";1279;1;80;874,125921182136
34;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"185-2";2635;1;90;593,63315025473
35;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"185-2";2735;1;90;602,308647680442
36;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"185-2";2785;1;90;606,795154864956
37;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"185-2";2235;1;90;562,087089026413
42;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"185-2";2435;1;90;577,298397795873
43;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"140-1";1683;1;100;584,330930251441
49;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"140-1";2083;1;100;646,990739171677
57;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"264-1";3456;1;80;748,030440160666
67;60;"P";90;0,981132075471698;0,981132075471698;0,943396226415094;0,962264150943396;0,905660377358491;"152-3";2487;1;100;576,161600505188
77;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"185CL1-1";2384;1;100;573,130200327484
79;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"G1206-3";2087;1;80;868,486516042941
80;60;"P";90;0,981132075471698;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"185-2";2115;1;90;553,417768261439
83;60;"P";90;0,962264150943396;0,981132075471698;0,943396226415094;0,962264150943396;0,905660377358491;"185-2";2085;1;90;551,29911256227
91;60;"P";90;1;0,981132075471698;0,943396226415094;0,962264150943396;0,924528301886792;"185-2";2285;1;90;565,796219216679
