"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
79;61;"G";90;0,988700564971751;0,932203389830508;1;0,983050847457627;0,903954802259887;"G1206-3";2087;1;80;883,367468423894
420;61;"G";90;1;0,932203389830508;1;0,983050847457627;0,915254237288136;"DE1002-1";3990;1;80;1155,78017715167
430;61;"G";90;0,988700564971751;0,932203389830508;1;0,983050847457627;0,903954802259887;"G1206-3";2187;1;80;893,736394836174
432;61;"G";90;0,983050847457627;0,932203389830508;1;0,983050847457627;0,903954802259887;"203-1";1868;1;90;876,915924242969
444;61;"G";90;0,983050847457627;0,932203389830508;1;0,983050847457627;0,903954802259887;"203-1";1668;1;80;792,24707215649
723;61;"G";90;0,988700564971751;0,932203389830508;1;0,983050847457627;0,903954802259887;"363-1";2376;2;60;1103,09711723805
920;61;"G";90;0,983050847457627;0,932203389830508;1;0,983050847457627;0,903954802259887;"264-1";4356;1;80;876,87510703218
1023;61;"G";90;0,994350282485876;0,932203389830508;1;0,983050847457627;0,909604519774011;"247-1";4809;1;90;1032,66786239258
1024;61;"G";90;0,994350282485876;0,932203389830508;1;0,983050847457627;0,909604519774011;"66-1";4806;1;90;1038,37163021269
57;60;"G";90;0,949152542372881;0,966101694915254;1;0,983050847457627;0,915254237288136;"264-1";3456;1;80;765,887583017809
79;60;"G";90;0,988700564971751;0,966101694915254;1;0,983050847457627;0,937853107344633;"G1206-3";2087;1;80;883,367468423894
128;60;"G";90;0,96045197740113;0,966101694915254;1;0,983050847457627;0,915254237288136;"9274-1";1980;1;80;1021,11895287679
175;60;"G";90;0,971751412429379;0,966101694915254;1;0,983050847457627;0,926553672316384;"G1206-1";2690;1;80;1021,47582818879
177;60;"G";90;0,966101694915254;0,966101694915254;1;0,983050847457627;0,92090395480226;"G1206-1";2590;1;80;1016,52311609825
420;60;"G";90;1;0,966101694915254;1;0,983050847457627;0,949152542372881;"DE1002-1";3990;1;80;1155,78017715167
429;60;"G";90;0,96045197740113;0,966101694915254;1;0,983050847457627;0,92090395480226;"G1206-3";3674;2;80;860,529187374215
430;60;"G";90;0,988700564971751;0,966101694915254;1;0,983050847457627;0,937853107344633;"G1206-3";2187;1;80;893,736394836174
432;60;"G";90;0,983050847457627;0,966101694915254;1;0,983050847457627;0,937853107344633;"203-1";1868;1;90;876,915924242969
444;60;"G";90;0,983050847457627;0,966101694915254;1;0,983050847457627;0,937853107344633;"203-1";1668;1;80;792,24707215649
463;60;"G";90;0,96045197740113;0,966101694915254;1;0,983050847457627;0,915254237288136;"66-1";3526;1;100;866,352778635464
