"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
34;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185-2";2635;1;90;620,418864540445
35;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185-2";2735;1;90;629,094361966156
36;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185-2";2785;1;90;633,58086915067
49;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"140-1";2083;1;100;670,800262981201
57;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"264-1";3456;1;80;765,887583017809
79;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"G1206-3";2087;1;80;883,367468423894
93;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185CL1-1";2684;1;90;624,36296541038
94;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"185CL1-1";2984;1;100;662,002218059334
128;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"9274-1";1980;1;80;1021,11895287679
129;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"140-1";4086;2;90;665,774164163545
131;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"189-2";5572;2;80;624,524767439653
175;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"G1206-1";2690;1;80;1021,47582818879
177;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"G1206-1";2590;1;80;1016,52311609825
194;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"152-2";2952;1;90;640,898967445414
219;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"185-2";2935;1;90;658,664144084364
226;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"185-2";3075;1;90;668,816333078269
227;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185-2";2585;1;90;616,216136388036
228;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"185-2";3035;1;90;665,874322743458
273;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185-2";2665;1;80;622,982313720013
284;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"6186-1";2484;1;80;607,974073097375
392;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185-2";2685;1;100;624,709499322396
420;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"DE1002-1";3990;1;80;1155,78017715167
429;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"G1206-3";3674;2;80;860,529187374215
430;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"G1206-3";2187;1;80;893,736394836174
432;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"203-1";1868;1;90;876,915924242969
444;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"203-1";1668;1;80;792,24707215649
446;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"203-1";1368;1;90;752,817898354465
463;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"66-1";3526;1;100;866,352778635464
470;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"66-2";3726;1;90;876,356908242111
503;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"G1206-4";1887;1;60;865,712512650703
522;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"28-1";2705;1;90;626,451749245355
525;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"139-1";2086;1;100;671,221941191462
558;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"225-1";1428;1;80;782,908512801698
561;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"G1700-1";2087;1;80;859,519887004114
649;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"G1206-3";1887;1;100;864,941777996404
661;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"145-2";2580;1;90;644,51326657475
676;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"1293-2";1680;1;65;921,334459946183
685;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"185-2";3084;1;100;669,4829957287
711;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"294-1";1764;1;40;1056,52845475141
712;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"294-2";1789;1;40;850,482585930078
723;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"363-1";2376;2;60;1103,09711723805
758;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"203-1";1598;1;100;781,902042638094
776;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"185-2";2885;1;90;655,133638272681
779;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"250-1";3476;1;90;855,123388143463
828;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"140-1";2283;1;100;695,791805181298
834;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185-2";2755;1;90;630,876308577178
872;53;"G";90;0,978260869565217;1;1;0,934782608695652;0,934782608695652;"232-2";2762;1;100;852,467786771253
874;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"152-2";2887;1;90;635,297478375083
875;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;"185-2";2605;1;100;617,887045355602
883;53;"G";90;1;1;1;0,934782608695652;0,934782608695652;"66-1";3726;1;90;876,356908242111
890;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"180-1";2084;1;100;683,697100033551
894;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"371-1";2084;1;100;740,655703291717
897;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"180-1";2384;1;90;739,848908452917
900;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"371-1";1884;1;100;715,305773292214
902;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;"180-1";2074;1;100;682,444907837691
