"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
420;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"DE1002-1";3990;1;80;1155,78017715167
430;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"G1206-3";2187;1;80;893,736394836174
432;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"203-1";1868;1;90;876,915924242969
685;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"185-2";3084;1;100;669,4829957287
897;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"180-1";2384;1;90;739,848908452917
904;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"180-1";2484;1;90;750,985958691341
914;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"180-1";2284;1;90;710,313658532563
920;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"264-1";4356;1;80;876,87510703218
1023;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"247-1";4809;1;90;1032,66786239258
1024;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;"66-1";4806;1;90;1038,37163021269
34;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2635;1;90;620,418864540445
35;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2735;1;90;629,094361966156
36;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2785;1;90;633,58086915067
49;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"140-1";2083;1;100;670,800262981201
57;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"264-1";3456;1;80;765,887583017809
79;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"G1206-3";2087;1;80;883,367468423894
93;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185CL1-1";2684;1;90;624,36296541038
94;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185CL1-1";2984;1;100;662,002218059334
128;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"9274-1";1980;1;80;1021,11895287679
129;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"140-1";4086;2;90;665,774164163545
131;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"189-2";5572;2;80;624,524767439653
144;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2485;1;90;608,053249570571
175;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"G1206-1";2690;1;80;1021,47582818879
177;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"G1206-1";2590;1;80;1016,52311609825
194;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"152-2";2952;1;90;640,898967445414
219;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2935;1;90;658,664144084364
226;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";3075;1;90;668,816333078269
227;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2585;1;90;616,216136388036
228;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";3035;1;90;665,874322743458
273;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2665;1;80;622,982313720013
284;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"6186-1";2484;1;80;607,974073097375
392;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2685;1;100;624,709499322396
420;60;"G";90;1;0,932692307692308;1;0,990384615384615;0,932692307692308;"DE1002-1";3990;1;80;1155,78017715167
429;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"G1206-3";3674;2;80;860,529187374215
430;60;"G";90;1;0,932692307692308;1;0,990384615384615;0,932692307692308;"G1206-3";2187;1;80;893,736394836174
432;60;"G";90;1;0,932692307692308;1;0,990384615384615;0,932692307692308;"203-1";1868;1;90;876,915924242969
444;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"203-1";1668;1;80;792,24707215649
446;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"203-1";1368;1;90;752,817898354465
463;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"66-1";3526;1;100;866,352778635464
470;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"66-2";3726;1;90;876,356908242111
503;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"G1206-4";1887;1;60;865,712512650703
522;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"28-1";2705;1;90;626,451749245355
525;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"139-1";2086;1;100;671,221941191462
558;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"225-1";1428;1;80;782,908512801698
561;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"G1700-1";2087;1;80;859,519887004114
649;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"G1206-3";1887;1;100;864,941777996404
661;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"145-2";2580;1;90;644,51326657475
676;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"1293-2";1680;1;65;921,334459946183
685;60;"G";90;1;0,932692307692308;1;0,990384615384615;0,932692307692308;"185-2";3084;1;100;669,4829957287
686;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2455;1;90;605,663200039511
711;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"294-1";1764;1;40;1056,52845475141
712;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"294-2";1789;1;40;850,482585930078
720;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2470;1;90;606,854972821056
723;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"363-1";2376;2;60;1103,09711723805
758;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"203-1";1598;1;100;781,902042638094
776;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2885;1;90;655,133638272681
779;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"250-1";3476;1;90;855,123388143463
828;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"140-1";2283;1;100;695,791805181298
834;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2755;1;90;630,876308577178
872;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"232-2";2762;1;100;852,467786771253
874;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"152-2";2887;1;90;635,297478375083
875;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185-2";2605;1;100;617,887045355602
883;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"66-1";3726;1;90;876,356908242111
890;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"180-1";2084;1;100;683,697100033551
894;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"371-1";2084;1;100;740,655703291717
897;60;"G";90;1;0,932692307692308;1;0,990384615384615;0,932692307692308;"180-1";2384;1;90;739,848908452917
900;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"371-1";1884;1;100;715,305773292214
902;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"180-1";2074;1;100;682,444907837691
904;60;"G";90;1;0,932692307692308;1;0,990384615384615;0,932692307692308;"180-1";2484;1;90;750,985958691341
909;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"180-1";2064;1;90;681,199472667362
914;60;"G";90;1;0,932692307692308;1;0,990384615384615;0,932692307692308;"180-1";2284;1;90;710,313658532563
915;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"180-1";1884;1;90;659,847857745824
920;60;"G";90;1;0,932692307692308;1;0,990384615384615;0,932692307692308;"264-1";4356;1;80;876,87510703218
923;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"246-1";2482;1;80;861,830255963242
925;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"285-2";2560;1;90;778,273586937253
949;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"232-2";2772;1;90;852,9543578825
950;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"232-2";2662;1;90;785,513332220166
964;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;"185CL1-1";2894;1;90;655,607070909318
