"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
12;50;"P";90;0,96;1;0,96;1;0,92;"ER 20D-2";1880;1;80;728,401896200851
14;50;"P";90;1;1;0,96;1;0,96;"211-1";2241;2;80;868,856009115219
32;50;"P";90;0,96;1;0,96;1;0,96;"295-1";1279;1;80;874,125921182136
57;50;"P";90;0,96;1;0,96;1;0,92;"264-1";3456;1;80;748,030440160666
79;50;"P";90;1;1;0,96;1;0,96;"G1206-3";2087;1;80;868,486516042941
102;50;"P";90;0,96;1;0,96;1;0,96;"G1206-1";2090;1;80;848,34885522398
128;50;"P";90;1;1;0,96;1;0,96;"9274-1";1980;1;80;1009,21419097202
164;50;"P";90;1;1;0,96;1;0,96;"294-3";1480;1;80;866,391200038519
167;50;"P";90;0,96;1;0,96;1;0,92;"232-2";2322;1;80;737,825373295457
175;50;"P";90;1;1;0,96;1;0,96;"G1206-1";2690;1;80;1009,57106628403
177;50;"P";90;1;1;0,96;1;0,96;"G1206-1";2590;1;80;1004,61835419349
181;50;"P";90;0,96;1;0,96;1;0,92;"DH1004-1";1072;1;90;761,324117047126
184;50;"P";90;1;1;0,96;1;0,96;"G1206-3";1687;1;80;833,860836241492
206;50;"P";90;0,96;1;0,96;1;0,92;"G1700-2";1688;1;90;744,699216404007
266;50;"P";90;0,96;1;0,96;1;0,96;"294-3";1380;1;80;852,312912252603
283;50;"P";90;0,96;1;0,96;1;0,92;"ER 20D-2";1970;1;90;735,630046341163
292;50;"P";90;0,96;1;0,96;1;0,96;"294-1";1279;1;80;876,808216840436
415;50;"P";90;0,96;1;0,96;1;0,92;"232-2";2422;1;90;745,672789236477
417;50;"P";90;0,96;1;0,96;1;0,96;"G1206-1";4100;2;80;844,675781828861
420;50;"P";90;1;1;0,96;1;0,96;"DE1002-1";3990;1;80;1144,47065334214
427;50;"P";90;0,92;1;0,96;1;0,92;"G1206-3";1387;1;80;731,256969660961
429;50;"P";90;1;1;0,96;1;0,96;"G1206-3";3674;2;80;845,648234993263
430;50;"P";90;1;1;0,96;1;0,96;"G1206-3";2187;1;80;878,855442455221
432;50;"P";90;0,96;1;0,96;1;0,92;"203-1";1868;1;90;862,034971862017
444;50;"P";90;0,96;1;0,96;1;0,92;"203-1";1668;1;80;774,389929299347
446;50;"P";90;0,96;1;0,96;1;0,92;"203-1";1368;1;90;734,960755497322
460;50;"P";90;0,96;1;0,96;1;0,96;"G1700-1";1687;1;90;829,759277213968
463;50;"P";90;1;1;0,96;1;0,96;"66-1";3526;1;100;851,471826254512
470;50;"P";90;1;1;0,96;1;0,96;"66-2";3726;1;90;861,475955861158
481;50;"P";90;0,96;1;0,96;1;0,92;"203-1";1267;1;80;723,82232977772
503;50;"P";90;1;1;0,96;1;0,96;"G1206-4";1887;1;60;850,831560269751
533;50;"P";90;1;1;0,96;1;0,96;"261-1";1480;1;80;866,956293901937
558;50;"P";90;0,96;1;0,96;1;0,92;"225-1";1428;1;80;765,051369944555
561;50;"P";90;1;1;0,96;1;0,96;"G1700-1";2087;1;80;843,448458432685
620;50;"P";90;0,96;1;0,96;1;0,92;"203-1";1268;1;80;723,928816831304
628;50;"P";90;1;1;0,96;1;0,96;"294-1";1329;1;80;888,409434187344
639;50;"P";90;0,96;1;0,96;1;0,96;"D 75BB-1";1066;1;80;858,288374624192
647;50;"P";90;0,96;1;0,96;1;0,92;"G1206-3";1487;1;100;743,863683903742
649;50;"P";90;1;1;0,96;1;0,96;"G1206-3";1887;1;100;850,060825615451
676;50;"P";90;1;1;0,96;1;0,96;"1293-2";1680;1;65;907,048745660469
703;50;"P";90;0,96;1;0,96;1;0,96;"294-3";1370;1;80;851,010852258939
711;50;"P";90;1;1;0,96;1;0,96;"294-1";1764;1;40;1044,62369284665
712;50;"P";90;1;1;0,96;1;0,96;"294-2";1789;1;40;826,673062120555
723;50;"P";90;1;1;0,96;1;0,96;"363-1";2376;2;60;1091,19235533329
758;50;"P";90;0,96;1;0,96;1;0,92;"203-1";1598;1;100;764,044899780951
772;50;"P";90;0,92;1;0,96;1;0,92;"232-2";2072;1;90;720,287292515375
779;50;"P";90;1;1;0,96;1;0,96;"250-1";3476;1;90;840,242435762511
780;50;"P";90;0,96;1;0,96;1;0,92;"246-1";1882;1;90;731,748534253445
784;50;"P";90;0,96;1;0,96;1;0,92;"250-1";3326;1;90;834,219829797536
872;50;"P";90;0,96;1;0,96;1;0,92;"232-2";2762;1;100;837,586834390301
880;50;"P";90;0,92;1;0,96;1;0,92;"232-2";2087;1;80;721,271380349305
883;50;"P";90;1;1;0,96;1;0,96;"66-1";3726;1;90;861,475955861158
920;50;"P";90;0,96;1;0,96;1;0,92;"264-1";4356;1;80;861,994154651227
921;50;"P";90;0,96;1;0,96;1;0,92;"264-1";3076;1;90;729,06596181076
923;50;"P";90;1;1;0,96;1;0,96;"246-1";2482;1;80;846,949303582289
925;50;"P";90;0,96;1;0,96;1;0,92;"285-2";2560;1;90;760,41644408011
940;50;"P";90;0,96;1;0,96;1;0,96;"298-1";1168;1;80;993,092254336633
947;50;"P";90;1;1;0,96;1;0,96;"261-2";1880;1;50;1010,30899925568
949;50;"P";90;0,96;1;0,96;1;0,92;"232-2";2772;1;90;838,073405501548
950;50;"P";90;0,96;1;0,96;1;0,92;"232-2";2662;1;90;767,656189363023
951;50;"P";90;1;1;0,96;1;0,96;"261-1";1400;1;80;855,699470896343
952;50;"P";90;0,96;1;0,96;1;0,96;"261-1";1330;1;80;846,734229834727
953;50;"P";90;0,96;1;0,96;1;0,96;"261-1";1380;1;100;853,063597455062
974;50;"P";90;1;1;0,96;1;0,96;"295-1";1359;1;80;892,217654493737
977;50;"P";90;1;1;0,96;1;0,96;"260-2";1704;1;90;836,940762254578
990;50;"P";90;1;1;0,96;1;0,96;"261-2";1965;1;50;1017,40948465772
1008;50;"P";90;0,96;1;0,96;1;0,92;"203-1";1168;1;80;668,367763590804
1009;50;"P";90;1;1;0,96;1;0,96;"G1206-3";1937;1;100;854,427453240697
1015;50;"P";90;0,96;1;0,96;1;0,92;"66-1";3096;1;90;771,51003906066
1023;50;"P";90;1;1;0,96;1;0,96;"247-1";4809;1;90;1020,76310048782
1024;50;"P";90;1;1;0,96;1;0,96;"66-1";4806;1;90;1026,46686830793
1027;50;"P";90;1;1;0,96;1;0,96;"G1000-1";1380;1;100;846,216278255361
1031;50;"P";90;1;1;0,96;1;0,96;"295-2";1829;1;40;847,868633633527
1046;50;"P";90;1;1;0,96;1;0,96;"295-1";1379;1;40;897,690764899789
1047;50;"P";90;1;1;0,96;1;0,96;"295-1";1679;1;40;1033,23713261514
1053;50;"P";90;1;1;0,96;1;0,96;"295-1";1479;1;80;1012,37115678078
14;61;"G";90;1;0,92;1;1;0,92;"211-1";2241;2;80;883,736961496171
79;61;"G";90;1;0,92;1;1;0,92;"G1206-3";2087;1;80;883,367468423894
128;61;"G";90;1;0,92;1;1;0,92;"9274-1";1980;1;80;1021,11895287679
164;61;"G";90;1;0,92;1;1;0,92;"294-3";1480;1;80;881,272152419471
175;61;"G";90;1;0,92;1;1;0,92;"G1206-1";2690;1;80;1021,47582818879
177;61;"G";90;1;0,92;1;1;0,92;"G1206-1";2590;1;80;1016,52311609825
184;61;"G";90;1;0,92;1;1;0,92;"G1206-3";1687;1;80;848,741788622444
420;61;"G";90;1;0,92;1;1;0,92;"DE1002-1";3990;1;80;1155,78017715167
429;61;"G";90;1;0,92;1;1;0,92;"G1206-3";3674;2;80;860,529187374215
430;61;"G";90;1;0,92;1;1;0,92;"G1206-3";2187;1;80;893,736394836174
463;61;"G";90;1;0,92;1;1;0,92;"66-1";3526;1;100;866,352778635464
470;61;"G";90;1;0,92;1;1;0,92;"66-2";3726;1;90;876,356908242111
503;61;"G";90;1;0,92;1;1;0,92;"G1206-4";1887;1;60;865,712512650703
533;61;"G";90;1;0,92;1;1;0,92;"261-1";1480;1;80;881,837246282889
561;61;"G";90;1;0,92;1;1;0,92;"G1700-1";2087;1;80;859,519887004114
628;61;"G";90;1;0,92;1;1;0,92;"294-1";1329;1;80;903,290386568296
649;61;"G";90;1;0,92;1;1;0,92;"G1206-3";1887;1;100;864,941777996404
676;61;"G";90;1;0,92;1;1;0,92;"1293-2";1680;1;65;921,334459946183
711;61;"G";90;1;0,92;1;1;0,92;"294-1";1764;1;40;1056,52845475141
712;61;"G";90;1;0,92;1;1;0,92;"294-2";1789;1;40;850,482585930078
723;61;"G";90;1;0,92;1;1;0,92;"363-1";2376;2;60;1103,09711723805
779;61;"G";90;1;0,92;1;1;0,92;"250-1";3476;1;90;855,123388143463
883;61;"G";90;1;0,92;1;1;0,92;"66-1";3726;1;90;876,356908242111
923;61;"G";90;1;0,92;1;1;0,92;"246-1";2482;1;80;861,830255963242
947;61;"G";90;1;0,92;1;1;0,92;"261-2";1880;1;50;1022,21376116044
951;61;"G";90;1;0,92;1;1;0,92;"261-1";1400;1;80;870,580423277295
974;61;"G";90;1;0,92;1;1;0,92;"295-1";1359;1;80;907,09860687469
977;61;"G";90;1;0,92;1;1;0,92;"260-2";1704;1;90;851,82171463553
990;61;"G";90;1;0,92;1;1;0,92;"261-2";1965;1;50;1029,31424656248
1009;61;"G";90;1;0,92;1;1;0,92;"G1206-3";1937;1;100;869,30840562165
1023;61;"G";90;1;0,92;1;1;0,92;"247-1";4809;1;90;1032,66786239258
1024;61;"G";90;1;0,92;1;1;0,92;"66-1";4806;1;90;1038,37163021269
1027;61;"G";90;1;0,92;1;1;0,92;"G1000-1";1380;1;100;861,097230636314
1031;61;"G";90;1;0,92;1;1;0,92;"295-2";1829;1;40;878,723213651964
1046;61;"G";90;1;0,92;1;1;0,92;"295-1";1379;1;40;912,571717280742
1047;61;"G";90;1;0,92;1;1;0,92;"295-1";1679;1;40;1045,1418945199
1053;61;"G";90;1;0,92;1;1;0,92;"295-1";1479;1;80;1024,27591868554
12;60;"G";90;0,96;0,96;1;1;0,92;"ER 20D-2";1880;1;80;746,259039057994
14;60;"G";90;1;0,96;1;1;0,96;"211-1";2241;2;80;883,736961496171
32;60;"G";90;0,96;0,96;1;1;0,92;"295-1";1279;1;80;889,006873563089
57;60;"G";90;0,96;0,96;1;1;0,92;"264-1";3456;1;80;765,887583017809
79;60;"G";90;1;0,96;1;1;0,96;"G1206-3";2087;1;80;883,367468423894
102;60;"G";90;0,96;0,96;1;1;0,92;"G1206-1";2090;1;80;863,229807604932
128;60;"G";90;1;0,96;1;1;0,96;"9274-1";1980;1;80;1021,11895287679
164;60;"G";90;1;0,96;1;1;0,96;"294-3";1480;1;80;881,272152419471
167;60;"G";90;0,96;0,96;1;1;0,92;"232-2";2322;1;80;755,6825161526
175;60;"G";90;1;0,96;1;1;0,96;"G1206-1";2690;1;80;1021,47582818879
177;60;"G";90;1;0,96;1;1;0,96;"G1206-1";2590;1;80;1016,52311609825
181;60;"G";90;0,96;0,96;1;1;0,92;"DH1004-1";1072;1;90;779,181259904269
184;60;"G";90;1;0,96;1;1;0,96;"G1206-3";1687;1;80;848,741788622444
206;60;"G";90;0,96;0,96;1;1;0,92;"G1700-2";1688;1;90;762,55635926115
266;60;"G";90;0,96;0,96;1;1;0,92;"294-3";1380;1;80;867,193864633555
283;60;"G";90;0,96;0,96;1;1;0,92;"ER 20D-2";1970;1;90;753,487189198305
292;60;"G";90;0,96;0,96;1;1;0,92;"294-1";1279;1;80;891,689169221388
415;60;"G";90;0,96;0,96;1;1;0,92;"232-2";2422;1;90;763,52993209362
417;60;"G";90;0,96;0,96;1;1;0,92;"G1206-1";4100;2;80;859,556734209813
420;60;"G";90;1;0,96;1;1;0,96;"DE1002-1";3990;1;80;1155,78017715167
429;60;"G";90;1;0,96;1;1;0,96;"G1206-3";3674;2;80;860,529187374215
430;60;"G";90;1;0,96;1;1;0,96;"G1206-3";2187;1;80;893,736394836174
432;60;"G";90;0,96;0,96;1;1;0,92;"203-1";1868;1;90;876,915924242969
444;60;"G";90;0,96;0,96;1;1;0,92;"203-1";1668;1;80;792,24707215649
446;60;"G";90;0,96;0,96;1;1;0,92;"203-1";1368;1;90;752,817898354465
460;60;"G";90;0,96;0,96;1;1;0,92;"G1700-1";1687;1;90;844,640229594921
463;60;"G";90;1;0,96;1;1;0,96;"66-1";3526;1;100;866,352778635464
470;60;"G";90;1;0,96;1;1;0,96;"66-2";3726;1;90;876,356908242111
481;60;"G";90;0,96;0,96;1;1;0,92;"203-1";1267;1;80;741,679472634862
503;60;"G";90;1;0,96;1;1;0,96;"G1206-4";1887;1;60;865,712512650703
533;60;"G";90;1;0,96;1;1;0,96;"261-1";1480;1;80;881,837246282889
558;60;"G";90;0,96;0,96;1;1;0,92;"225-1";1428;1;80;782,908512801698
561;60;"G";90;1;0,96;1;1;0,96;"G1700-1";2087;1;80;859,519887004114
620;60;"G";90;0,96;0,96;1;1;0,92;"203-1";1268;1;80;741,785959688446
628;60;"G";90;1;0,96;1;1;0,96;"294-1";1329;1;80;903,290386568296
639;60;"G";90;0,96;0,96;1;1;0,92;"D 75BB-1";1066;1;80;873,169327005145
647;60;"G";90;0,96;0,96;1;1;0,92;"G1206-3";1487;1;100;761,720826760884
649;60;"G";90;1;0,96;1;1;0,96;"G1206-3";1887;1;100;864,941777996404
676;60;"G";90;1;0,96;1;1;0,96;"1293-2";1680;1;65;921,334459946183
703;60;"G";90;0,96;0,96;1;1;0,92;"294-3";1370;1;80;865,891804639891
711;60;"G";90;1;0,96;1;1;0,96;"294-1";1764;1;40;1056,52845475141
712;60;"G";90;1;0,96;1;1;0,96;"294-2";1789;1;40;850,482585930078
723;60;"G";90;1;0,96;1;1;0,96;"363-1";2376;2;60;1103,09711723805
758;60;"G";90;0,96;0,96;1;1;0,92;"203-1";1598;1;100;781,902042638094
779;60;"G";90;1;0,96;1;1;0,96;"250-1";3476;1;90;855,123388143463
780;60;"G";90;0,96;0,96;1;1;0,92;"246-1";1882;1;90;749,605677110588
784;60;"G";90;0,96;0,96;1;1;0,92;"250-1";3326;1;90;849,100782178489
872;60;"G";90;0,96;0,96;1;1;0,92;"232-2";2762;1;100;852,467786771253
883;60;"G";90;1;0,96;1;1;0,96;"66-1";3726;1;90;876,356908242111
920;60;"G";90;0,96;0,96;1;1;0,92;"264-1";4356;1;80;876,87510703218
921;60;"G";90;0,96;0,96;1;1;0,92;"264-1";3076;1;90;746,923104667902
923;60;"G";90;1;0,96;1;1;0,96;"246-1";2482;1;80;861,830255963242
925;60;"G";90;0,96;0,96;1;1;0,92;"285-2";2560;1;90;778,273586937253
940;60;"G";90;0,96;0,96;1;1;0,92;"298-1";1168;1;80;1004,99701624139
