"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
420;47;"P";80;1;0,986842105263158;0,914473684210526;0,993421052631579;0,901315789473684;"DE1002-1";3990;1;80;1144,47065334214
723;47;"P";80;1;0,986842105263158;0,914473684210526;0,993421052631579;0,901315789473684;"363-1";2376;2;60;1091,19235533329
1023;47;"P";80;1;0,986842105263158;0,914473684210526;0,993421052631579;0,901315789473684;"247-1";4809;1;90;1020,76310048782
1024;47;"P";80;1;0,986842105263158;0,914473684210526;0,993421052631579;0,901315789473684;"66-1";4806;1;90;1026,46686830793
79;40;"P";80;0,993421052631579;1;0,914473684210526;0,993421052631579;0,907894736842105;"G1206-3";2087;1;80;868,486516042941
420;40;"P";80;1;1;0,914473684210526;0,993421052631579;0,914473684210526;"DE1002-1";3990;1;80;1144,47065334214
430;40;"P";80;0,993421052631579;1;0,914473684210526;0,993421052631579;0,907894736842105;"G1206-3";2187;1;80;878,855442455221
712;40;"P";80;0,993421052631579;1;0,914473684210526;0,993421052631579;0,907894736842105;"294-2";1789;1;40;826,673062120555
723;40;"P";80;1;1;0,914473684210526;0,993421052631579;0,914473684210526;"363-1";2376;2;60;1091,19235533329
1023;40;"P";80;1;1;0,914473684210526;0,993421052631579;0,914473684210526;"247-1";4809;1;90;1020,76310048782
1024;40;"P";80;1;1;0,914473684210526;0,993421052631579;0,914473684210526;"66-1";4806;1;90;1026,46686830793
1031;40;"P";80;0,993421052631579;1;0,914473684210526;0,993421052631579;0,907894736842105;"295-2";1829;1;40;847,868633633527
79;56;"G";80;0,993421052631579;0,901315789473684;1;0,993421052631579;0,901315789473684;"G1206-3";2087;1;80;883,367468423894
420;56;"G";80;1;0,901315789473684;1;0,993421052631579;0,901315789473684;"DE1002-1";3990;1;80;1155,78017715167
430;56;"G";80;0,993421052631579;0,901315789473684;1;0,993421052631579;0,901315789473684;"G1206-3";2187;1;80;893,736394836174
432;56;"G";80;0,980263157894737;0,901315789473684;1;0,993421052631579;0,901315789473684;"203-1";1868;1;90;876,915924242969
444;56;"G";80;0,980263157894737;0,901315789473684;1;0,993421052631579;0,901315789473684;"203-1";1668;1;80;792,24707215649
711;56;"G";80;0,980263157894737;0,901315789473684;1;0,993421052631579;0,901315789473684;"294-1";1764;1;40;1056,52845475141
723;56;"G";80;1;0,901315789473684;1;0,993421052631579;0,901315789473684;"363-1";2376;2;60;1103,09711723805
920;56;"G";80;0,980263157894737;0,901315789473684;1;0,993421052631579;0,901315789473684;"264-1";4356;1;80;876,87510703218
1023;56;"G";80;1;0,901315789473684;1;0,993421052631579;0,901315789473684;"247-1";4809;1;90;1032,66786239258
1024;56;"G";80;1;0,901315789473684;1;0,993421052631579;0,901315789473684;"66-1";4806;1;90;1038,37163021269
79;55;"G";80;0,993421052631579;0,921052631578947;1;0,993421052631579;0,914473684210526;"G1206-3";2087;1;80;883,367468423894
