"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
14;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"211-1";2241;2;80;883,736961496171
57;58;"G";90;0,967479674796748;0,902439024390244;1;0,926829268292683;0,902439024390244;"264-1";3456;1;80;765,887583017809
79;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-3";2087;1;80;883,367468423894
128;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"9274-1";1980;1;80;1021,11895287679
164;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"294-3";1480;1;80;881,272152419471
167;58;"G";90;0,959349593495935;0,902439024390244;1;0,926829268292683;0,902439024390244;"232-2";2322;1;80;755,6825161526
175;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-1";2690;1;80;1021,47582818879
177;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-1";2590;1;80;1016,52311609825
184;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-3";1687;1;80;848,741788622444
206;58;"G";90;0,967479674796748;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1700-2";1688;1;90;762,55635926115
283;58;"G";90;0,959349593495935;0,902439024390244;1;0,926829268292683;0,902439024390244;"ER 20D-2";1970;1;90;753,487189198305
415;58;"G";90;0,959349593495935;0,902439024390244;1;0,926829268292683;0,902439024390244;"232-2";2422;1;90;763,52993209362
420;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"DE1002-1";3990;1;80;1155,78017715167
429;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-3";3674;2;80;860,529187374215
430;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-3";2187;1;80;893,736394836174
432;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"203-1";1868;1;90;876,915924242969
444;58;"G";90;0,967479674796748;0,902439024390244;1;0,926829268292683;0,902439024390244;"203-1";1668;1;80;792,24707215649
446;58;"G";90;0,959349593495935;0,902439024390244;1;0,926829268292683;0,902439024390244;"203-1";1368;1;90;752,817898354465
463;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"66-1";3526;1;100;866,352778635464
470;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"66-2";3726;1;90;876,356908242111
503;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-4";1887;1;60;865,712512650703
533;58;"G";90;0,983739837398374;0,902439024390244;1;0,926829268292683;0,902439024390244;"261-1";1480;1;80;881,837246282889
558;58;"G";90;0,967479674796748;0,902439024390244;1;0,926829268292683;0,902439024390244;"225-1";1428;1;80;782,908512801698
561;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1700-1";2087;1;80;859,519887004114
649;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-3";1887;1;100;864,941777996404
676;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"1293-2";1680;1;65;921,334459946183
711;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"294-1";1764;1;40;1056,52845475141
712;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"294-2";1789;1;40;850,482585930078
723;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"363-1";2376;2;60;1103,09711723805
758;58;"G";90;0,967479674796748;0,902439024390244;1;0,926829268292683;0,902439024390244;"203-1";1598;1;100;781,902042638094
779;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"250-1";3476;1;90;855,123388143463
784;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"250-1";3326;1;90;849,100782178489
872;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"232-2";2762;1;100;852,467786771253
883;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"66-1";3726;1;90;876,356908242111
920;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"264-1";4356;1;80;876,87510703218
923;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"246-1";2482;1;80;861,830255963242
925;58;"G";90;0,967479674796748;0,902439024390244;1;0,926829268292683;0,902439024390244;"285-2";2560;1;90;778,273586937253
947;58;"G";90;0,983739837398374;0,902439024390244;1;0,926829268292683;0,902439024390244;"261-2";1880;1;50;1022,21376116044
949;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"232-2";2772;1;90;852,9543578825
950;58;"G";90;0,967479674796748;0,902439024390244;1;0,926829268292683;0,902439024390244;"232-2";2662;1;90;785,513332220166
977;58;"G";90;0,983739837398374;0,902439024390244;1;0,926829268292683;0,902439024390244;"260-2";1704;1;90;851,82171463553
990;58;"G";90;0,983739837398374;0,902439024390244;1;0,926829268292683;0,902439024390244;"261-2";1965;1;50;1029,31424656248
1009;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"G1206-3";1937;1;100;869,30840562165
1015;58;"G";90;0,983739837398374;0,902439024390244;1;0,926829268292683;0,902439024390244;"66-1";3096;1;90;789,367181917803
1023;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"247-1";4809;1;90;1032,66786239258
1024;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"66-1";4806;1;90;1038,37163021269
1031;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"295-2";1829;1;40;878,723213651964
1047;58;"G";90;1;0,902439024390244;1;0,926829268292683;0,902439024390244;"295-1";1679;1;40;1045,1418945199
1053;58;"G";90;0,991869918699187;0,902439024390244;1;0,926829268292683;0,902439024390244;"295-1";1479;1;80;1024,27591868554
12;55;"G";90;0,943089430894309;0,943089430894309;1;0,926829268292683;0,910569105691057;"ER 20D-2";1880;1;80;746,259039057994
14;55;"G";90;0,991869918699187;0,943089430894309;1;0,926829268292683;0,926829268292683;"211-1";2241;2;80;883,736961496171
20;55;"G";90;0,943089430894309;0,943089430894309;1;0,926829268292683;0,91869918699187;"189-2";2786;1;90;624,752739433442
