"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
79;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"G1206-3";2087;1;80;883,367468423894
420;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"DE1002-1";3990;1;80;1155,78017715167
430;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"G1206-3";2187;1;80;893,736394836174
432;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"203-1";1868;1;90;876,915924242969
444;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"203-1";1668;1;80;792,24707215649
723;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"363-1";2376;2;60;1103,09711723805
758;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"203-1";1598;1;100;781,902042638094
920;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"264-1";4356;1;80;876,87510703218
1023;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"247-1";4809;1;90;1032,66786239258
1024;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;"66-1";4806;1;90;1038,37163021269
79;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"G1206-3";2087;1;80;883,367468423894
420;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"DE1002-1";3990;1;80;1155,78017715167
430;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"G1206-3";2187;1;80;893,736394836174
432;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"203-1";1868;1;90;876,915924242969
444;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"203-1";1668;1;80;792,24707215649
723;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"363-1";2376;2;60;1103,09711723805
758;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"203-1";1598;1;100;781,902042638094
920;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"264-1";4356;1;80;876,87510703218
1023;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"247-1";4809;1;90;1032,66786239258
1024;54;"G";100;1;0,985915492957746;1;0,901408450704225;0,901408450704225;"66-1";4806;1;90;1038,37163021269
79;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"G1206-3";2087;1;80;883,367468423894
420;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"DE1002-1";3990;1;80;1155,78017715167
430;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"G1206-3";2187;1;80;893,736394836174
432;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"203-1";1868;1;90;876,915924242969
444;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"203-1";1668;1;80;792,24707215649
723;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"363-1";2376;2;60;1103,09711723805
758;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"203-1";1598;1;100;781,902042638094
920;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"264-1";4356;1;80;876,87510703218
1023;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"247-1";4809;1;90;1032,66786239258
1024;47;"G";100;1;0,992957746478873;1;0,901408450704225;0,901408450704225;"66-1";4806;1;90;1038,37163021269
79;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"G1206-3";2087;1;80;883,367468423894
420;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"DE1002-1";3990;1;80;1155,78017715167
430;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"G1206-3";2187;1;80;893,736394836174
432;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"203-1";1868;1;90;876,915924242969
444;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"203-1";1668;1;80;792,24707215649
723;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"363-1";2376;2;60;1103,09711723805
758;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"203-1";1598;1;100;781,902042638094
920;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"264-1";4356;1;80;876,87510703218
1023;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"247-1";4809;1;90;1032,66786239258
1024;41;"G";100;1;1;1;0,901408450704225;0,901408450704225;"66-1";4806;1;90;1038,37163021269
79;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"G1206-3";2087;1;80;883,367468423894
420;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"DE1002-1";3990;1;80;1155,78017715167
430;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"G1206-3";2187;1;80;893,736394836174
432;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"203-1";1868;1;90;876,915924242969
444;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"203-1";1668;1;80;792,24707215649
723;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"363-1";2376;2;60;1103,09711723805
758;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"203-1";1598;1;100;781,902042638094
920;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"264-1";4356;1;80;876,87510703218
1023;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"247-1";4809;1;90;1032,66786239258
1024;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;"66-1";4806;1;90;1038,37163021269
79;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"G1206-3";2087;1;80;883,367468423894
420;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"DE1002-1";3990;1;80;1155,78017715167
430;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"G1206-3";2187;1;80;893,736394836174
432;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"203-1";1868;1;90;876,915924242969
444;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"203-1";1668;1;80;792,24707215649
723;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"363-1";2376;2;60;1103,09711723805
758;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"203-1";1598;1;100;781,902042638094
920;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"264-1";4356;1;80;876,87510703218
1023;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"247-1";4809;1;90;1032,66786239258
1024;58;"G";90;1;0,915492957746479;1;0,97887323943662;0,908450704225352;"66-1";4806;1;90;1038,37163021269
12;56;"G";90;0,971830985915493;0,929577464788732;1;0,97887323943662;0,908450704225352;"ER 20D-2";1880;1;80;746,259039057994
14;56;"G";90;0,985915492957746;0,929577464788732;1;0,97887323943662;0,908450704225352;"211-1";2241;2;80;883,736961496171
20;56;"G";90;0,964788732394366;0,929577464788732;1;0,97887323943662;0,901408450704225;"189-2";2786;1;90;624,752739433442
32;56;"G";90;0,97887323943662;0,929577464788732;1;0,97887323943662;0,908450704225352;"295-1";1279;1;80;889,006873563089
34;56;"G";90;0,964788732394366;0,929577464788732;1;0,97887323943662;0,901408450704225;"185-2";2635;1;90;620,418864540445
35;56;"G";90;0,964788732394366;0,929577464788732;1;0,97887323943662;0,901408450704225;"185-2";2735;1;90;629,094361966156
