"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
79;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"G1206-3";2087;1;80;883,367468423894
175;58;"G";60;0,961538461538462;0,923076923076923;1;1;0,923076923076923;"G1206-1";2690;1;80;1021,47582818879
420;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"DE1002-1";3990;1;80;1155,78017715167
430;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"G1206-3";2187;1;80;893,736394836174
711;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"294-1";1764;1;40;1056,52845475141
712;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"294-2";1789;1;40;889,687102544613
723;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"363-1";2376;2;60;1103,09711723805
1023;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"247-1";4809;1;90;1032,66786239258
1024;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"66-1";4806;1;90;1038,37163021269
1031;58;"G";60;1;0,923076923076923;1;1;0,923076923076923;"295-2";1829;1;40;904,452263887135
1047;58;"G";60;0,961538461538462;0,923076923076923;1;1;0,923076923076923;"295-1";1679;1;40;1045,1418945199
79;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"G1206-3";2087;1;80;883,367468423894
175;56;"G";60;0,961538461538462;0,961538461538462;1;1;0,923076923076923;"G1206-1";2690;1;80;1021,47582818879
420;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"DE1002-1";3990;1;80;1155,78017715167
430;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"G1206-3";2187;1;80;893,736394836174
711;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"294-1";1764;1;40;1056,52845475141
712;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"294-2";1789;1;40;889,687102544613
723;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"363-1";2376;2;60;1103,09711723805
1023;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"247-1";4809;1;90;1032,66786239258
1024;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"66-1";4806;1;90;1038,37163021269
1031;56;"G";60;1;0,961538461538462;1;1;0,961538461538462;"295-2";1829;1;40;904,452263887135
1047;56;"G";60;0,961538461538462;0,961538461538462;1;1;0,923076923076923;"295-1";1679;1;40;1045,1418945199
79;55;"G";60;1;1;1;1;1;"G1206-3";2087;1;80;883,367468423894
175;55;"G";60;0,961538461538462;1;1;1;0,961538461538462;"G1206-1";2690;1;80;1021,47582818879
420;55;"G";60;1;1;1;1;1;"DE1002-1";3990;1;80;1155,78017715167
430;55;"G";60;1;1;1;1;1;"G1206-3";2187;1;80;893,736394836174
711;55;"G";60;1;1;1;1;1;"294-1";1764;1;40;1056,52845475141
712;55;"G";60;1;1;1;1;1;"294-2";1789;1;40;889,687102544613
723;55;"G";60;1;1;1;1;1;"363-1";2376;2;60;1103,09711723805
1023;55;"G";60;1;1;1;1;1;"247-1";4809;1;90;1032,66786239258
1024;55;"G";60;1;1;1;1;1;"66-1";4806;1;90;1038,37163021269
1031;55;"G";60;1;1;1;1;1;"295-2";1829;1;40;904,452263887135
1047;55;"G";60;0,961538461538462;1;1;1;0,961538461538462;"295-1";1679;1;40;1045,1418945199
