"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
79;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"G1206-3";2087;1;80;883,367468423894
420;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"DE1002-1";3990;1;80;1155,78017715167
430;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"G1206-3";2187;1;80;893,736394836174
432;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"203-1";1868;1;90;876,915924242969
444;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"203-1";1668;1;80;792,24707215649
470;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"66-2";3726;1;90;876,356908242111
503;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"G1206-4";1887;1;60;865,712512650703
649;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"G1206-3";1887;1;100;864,941777996404
711;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"294-1";1764;1;40;1056,52845475141
712;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"294-2";1789;1;40;850,482585930078
723;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"363-1";2376;2;60;1103,09711723805
758;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"203-1";1598;1;100;781,902042638094
883;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"66-1";3726;1;90;876,356908242111
920;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"264-1";4356;1;80;876,87510703218
923;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"246-1";2482;1;80;861,830255963242
925;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"285-2";2560;1;90;778,273586937253
1009;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"G1206-3";1937;1;100;869,30840562165
1023;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"247-1";4809;1;90;1032,66786239258
1024;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"66-1";4806;1;90;1038,37163021269
1031;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;"295-2";1829;1;40;878,723213651964
12;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"ER 20D-2";1880;1;80;746,259039057994
57;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"264-1";3456;1;80;765,887583017809
79;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"G1206-3";2087;1;80;883,367468423894
128;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"9274-1";1980;1;80;1021,11895287679
175;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"G1206-1";2690;1;80;1021,47582818879
177;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"G1206-1";2590;1;80;1016,52311609825
283;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"ER 20D-2";1970;1;90;753,487189198305
420;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"DE1002-1";3990;1;80;1155,78017715167
429;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"G1206-3";3674;2;80;860,529187374215
430;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"G1206-3";2187;1;80;893,736394836174
432;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"203-1";1868;1;90;876,915924242969
444;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"203-1";1668;1;80;792,24707215649
463;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"66-1";3526;1;100;866,352778635464
470;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"66-2";3726;1;90;876,356908242111
503;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"G1206-4";1887;1;60;865,712512650703
558;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"225-1";1428;1;80;782,908512801698
561;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"G1700-1";2087;1;80;859,519887004114
649;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"G1206-3";1887;1;100;864,941777996404
676;52;"G";80;0,981481481481482;0,944444444444444;1;0,981481481481482;0,907407407407407;"1293-2";1680;1;65;921,334459946183
711;52;"G";80;1;0,944444444444444;1;0,981481481481482;0,925925925925926;"294-1";1764;1;40;1056,52845475141
