"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
14;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"211-1";2241;2;80;868,856009115219
79;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-3";2087;1;80;868,486516042941
128;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"9274-1";1980;1;80;1009,21419097202
164;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"294-3";1480;1;80;866,391200038519
167;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"232-2";2322;1;80;737,825373295457
175;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-1";2690;1;80;1009,57106628403
177;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-1";2590;1;80;1004,61835419349
181;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"DH1004-1";1072;1;90;761,324117047126
184;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-3";1687;1;80;833,860836241492
206;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1700-2";1688;1;90;744,699216404007
266;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"294-3";1380;1;80;852,312912252603
415;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"232-2";2422;1;90;745,672789236477
420;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"DE1002-1";3990;1;80;1144,47065334214
429;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-3";3674;2;80;845,648234993263
430;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-3";2187;1;80;878,855442455221
432;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"203-1";1868;1;90;862,034971862017
444;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"203-1";1668;1;80;774,389929299347
463;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"66-1";3526;1;100;851,471826254512
470;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"66-2";3726;1;90;861,475955861158
503;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-4";1887;1;60;850,831560269751
533;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"261-1";1480;1;80;866,956293901937
558;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"225-1";1428;1;80;765,051369944555
561;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1700-1";2087;1;80;843,448458432685
628;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"294-1";1329;1;80;888,409434187344
647;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-3";1487;1;100;743,863683903742
649;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"G1206-3";1887;1;100;850,060825615451
676;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"1293-2";1680;1;65;907,048745660469
711;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"294-1";1764;1;40;1044,62369284665
712;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"294-2";1789;1;40;826,673062120555
723;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;"363-1";2376;2;60;1091,19235533329
758;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"203-1";1598;1;100;764,044899780951
779;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;"250-1";3476;1;90;840,242435762511
