"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
703;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"294-3";1370;1;80;851,010852258939
711;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"294-1";1764;1;40;1044,62369284665
712;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"294-2";1789;1;40;826,673062120555
723;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"363-1";2376;2;60;1091,19235533329
779;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"250-1";3476;1;90;840,242435762511
784;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"250-1";3326;1;90;834,219829797536
872;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"232-2";2762;1;100;837,586834390301
883;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"66-1";3726;1;90;861,475955861158
920;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"264-1";4356;1;80;861,994154651227
923;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"246-1";2482;1;80;846,949303582289
940;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"298-1";1168;1;80;993,092254336633
947;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"261-2";1880;1;50;1010,30899925568
949;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"232-2";2772;1;90;838,073405501548
950;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"232-2";2662;1;90;767,656189363023
951;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"261-1";1400;1;80;855,699470896343
952;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"261-1";1330;1;80;846,734229834727
953;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"261-1";1380;1;100;853,063597455062
965;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"294-1";1179;1;80;857,83165597081
971;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"295-1";1129;1;80;848,127707813861
974;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"295-1";1359;1;80;892,217654493737
977;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"260-2";1704;1;90;836,940762254578
990;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"261-2";1965;1;50;1017,40948465772
1009;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"G1206-3";1937;1;100;854,427453240697
1015;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"66-1";3096;1;90;771,51003906066
1023;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"247-1";4809;1;90;1020,76310048782
1024;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"66-1";4806;1;90;1026,46686830793
1027;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"G1000-1";1380;1;100;846,216278255361
1031;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"295-2";1829;1;40;847,868633633527
1046;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"295-1";1379;1;40;897,690764899789
1047;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"295-1";1679;1;40;1033,23713261514
1053;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;"295-1";1479;1;80;1012,37115678078
9;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"295-1";1079;1;80;840,767427420357
14;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"211-1";2241;2;80;868,856009115219
32;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"295-1";1279;1;80;874,125921182136
79;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-3";2087;1;80;868,486516042941
98;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-1";1815;1;80;827,567584800507
102;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-1";2090;1;80;848,34885522398
128;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"9274-1";1980;1;80;1009,21419097202
164;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-3";1480;1;80;866,391200038519
166;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-3";1245;1;80;835,938264255897
175;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-1";2690;1;80;1009,57106628403
177;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-1";2590;1;80;1004,61835419349
181;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"DH1004-1";1072;1;90;761,324117047126
184;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-3";1687;1;80;833,860836241492
262;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-1";1079;1;80;842,070390564308
266;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-3";1380;1;80;852,312912252603
288;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"261-1";1280;1;60;808,587415194737
292;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-1";1279;1;80;876,808216840436
376;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-3";1280;1;80;839,957208015393
417;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-1";4100;2;80;844,675781828861
420;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"DE1002-1";3990;1;80;1144,47065334214
421;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-1";1890;1;80;832,861234470851
429;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-3";3674;2;80;845,648234993263
430;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-3";2187;1;80;878,855442455221
432;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"203-1";1868;1;90;862,034971862017
444;56;"P";80;0,962962962962963;0,962962962962963;1;1;0,925925925925926;"203-1";1668;1;80;774,389929299347
459;56;"P";80;0,962962962962963;0,962962962962963;1;1;0,925925925925926;"G1700-1";1487;1;90;739,987007410087
460;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1700-1";1687;1;90;829,759277213968
463;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"66-1";3526;1;100;851,471826254512
470;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"66-2";3726;1;90;861,475955861158
479;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-3";1180;1;80;828,821204624285
496;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-1";1790;1;80;825,855425369036
497;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-1";1770;1;80;824,503435149423
503;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-4";1887;1;60;850,831560269751
533;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"261-1";1480;1;80;866,956293901937
561;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1700-1";2087;1;80;843,448458432685
562;56;"P";80;0,962962962962963;0,962962962962963;1;1;0,925925925925926;"G1700-1";1502;1;80;741,966991403147
569;56;"P";80;0,962962962962963;0,962962962962963;1;1;0,925925925925926;"212-1";963;1;80;744,393554925318
628;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-1";1329;1;80;888,409434187344
639;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"D 75BB-1";1066;1;80;858,288374624192
647;56;"P";80;0,962962962962963;0,962962962962963;1;1;0,925925925925926;"G1206-3";1487;1;100;743,863683903742
649;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-3";1887;1;100;850,060825615451
654;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"298-1";1068;1;80;864,554926740386
672;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"290-1";1079;1;80;842,12687115068
676;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"1293-2";1680;1;65;907,048745660469
703;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-3";1370;1;80;851,010852258939
711;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-1";1764;1;40;1044,62369284665
712;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-2";1789;1;40;826,673062120555
723;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"363-1";2376;2;60;1091,19235533329
779;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"250-1";3476;1;90;840,242435762511
784;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"250-1";3326;1;90;834,219829797536
872;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"232-2";2762;1;100;837,586834390301
883;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"66-1";3726;1;90;861,475955861158
920;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"264-1";4356;1;80;861,994154651227
923;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"246-1";2482;1;80;846,949303582289
940;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"298-1";1168;1;80;993,092254336633
943;56;"P";80;0,962962962962963;0,962962962962963;1;1;0,925925925925926;"G1206-2";1687;1;80;760,777929677969
947;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"261-2";1880;1;50;1010,30899925568
949;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"232-2";2772;1;90;838,073405501548
950;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"232-2";2662;1;90;767,656189363023
951;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"261-1";1400;1;80;855,699470896343
952;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"261-1";1330;1;80;846,734229834727
953;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"261-1";1380;1;100;853,063597455062
965;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"294-1";1179;1;80;857,83165597081
971;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"295-1";1129;1;80;848,127707813861
974;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"295-1";1359;1;80;892,217654493737
977;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"260-2";1704;1;90;836,940762254578
990;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"261-2";1965;1;50;1017,40948465772
1009;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1206-3";1937;1;100;854,427453240697
1015;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"66-1";3096;1;90;771,51003906066
1023;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"247-1";4809;1;90;1020,76310048782
1024;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"66-1";4806;1;90;1026,46686830793
1027;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"G1000-1";1380;1;100;846,216278255361
1031;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"295-2";1829;1;40;847,868633633527
1046;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"295-1";1379;1;40;897,690764899789
1047;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"295-1";1679;1;40;1033,23713261514
1053;56;"P";80;1;0,962962962962963;1;1;0,962962962962963;"295-1";1479;1;80;1012,37115678078
9;54;"P";80;1;1;1;1;1;"295-1";1079;1;80;840,767427420357
12;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"ER 20D-2";1880;1;80;728,401896200851
14;54;"P";80;1;1;1;1;1;"211-1";2241;2;80;868,856009115219
32;54;"P";80;1;1;1;1;1;"295-1";1279;1;80;874,125921182136
57;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"264-1";3456;1;80;748,030440160666
79;54;"P";80;1;1;1;1;1;"G1206-3";2087;1;80;868,486516042941
98;54;"P";80;1;1;1;1;1;"G1206-1";1815;1;80;827,567584800507
102;54;"P";80;1;1;1;1;1;"G1206-1";2090;1;80;848,34885522398
128;54;"P";80;1;1;1;1;1;"9274-1";1980;1;80;1009,21419097202
156;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"G2000-1";1687;1;100;663,378654183314
164;54;"P";80;1;1;1;1;1;"294-3";1480;1;80;866,391200038519
166;54;"P";80;1;1;1;1;1;"294-3";1245;1;80;835,938264255897
167;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"232-2";2322;1;80;737,825373295457
174;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"260-2";1484;1;90;744,385797582434
175;54;"P";80;1;1;1;1;1;"G1206-1";2690;1;80;1009,57106628403
177;54;"P";80;1;1;1;1;1;"G1206-1";2590;1;80;1004,61835419349
181;54;"P";80;1;1;1;1;1;"DH1004-1";1072;1;90;761,324117047126
184;54;"P";80;1;1;1;1;1;"G1206-3";1687;1;80;833,860836241492
206;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"G1700-2";1688;1;90;744,699216404007
262;54;"P";80;1;1;1;1;1;"294-1";1079;1;80;842,070390564308
266;54;"P";80;1;1;1;1;1;"294-3";1380;1;80;852,312912252603
283;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"ER 20D-2";1970;1;90;735,630046341163
288;54;"P";80;1;1;1;1;1;"261-1";1280;1;60;808,587415194737
292;54;"P";80;1;1;1;1;1;"294-1";1279;1;80;876,808216840436
297;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"ER 20D-5";1530;1;100;715,305357400849
376;54;"P";80;1;1;1;1;1;"294-3";1280;1;80;839,957208015393
394;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"ER 20D-2";1580;1;90;658,846939320053
415;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"232-2";2422;1;90;745,672789236477
417;54;"P";80;1;1;1;1;1;"G1206-1";4100;2;80;844,675781828861
420;54;"P";80;1;1;1;1;1;"DE1002-1";3990;1;80;1144,47065334214
421;54;"P";80;1;1;1;1;1;"G1206-1";1890;1;80;832,861234470851
424;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"G1206-3";1287;1;100;719,996986781
427;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"G1206-3";1387;1;80;731,256969660961
429;54;"P";80;1;1;1;1;1;"G1206-3";3674;2;80;845,648234993263
430;54;"P";80;1;1;1;1;1;"G1206-3";2187;1;80;878,855442455221
432;54;"P";80;1;1;1;1;1;"203-1";1868;1;90;862,034971862017
444;54;"P";80;0,962962962962963;1;1;1;0,962962962962963;"203-1";1668;1;80;774,389929299347
446;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"203-1";1368;1;90;734,960755497322
449;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"203-1";968;1;90;637,606220841031
450;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"203-1";1068;1;90;651,950988930354
459;54;"P";80;0,962962962962963;1;1;1;0,962962962962963;"G1700-1";1487;1;90;739,987007410087
460;54;"P";80;1;1;1;1;1;"G1700-1";1687;1;90;829,759277213968
463;54;"P";80;1;1;1;1;1;"66-1";3526;1;100;851,471826254512
470;54;"P";80;1;1;1;1;1;"66-2";3726;1;90;861,475955861158
479;54;"P";80;1;1;1;1;1;"294-3";1180;1;80;828,821204624285
481;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"203-1";1267;1;80;723,82232977772
493;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"260-2";2618;2;70;722,940286574494
496;54;"P";80;1;1;1;1;1;"G1206-1";1790;1;80;825,855425369036
497;54;"P";80;1;1;1;1;1;"G1206-1";1770;1;80;824,503435149423
503;54;"P";80;1;1;1;1;1;"G1206-4";1887;1;60;850,831560269751
533;54;"P";80;1;1;1;1;1;"261-1";1480;1;80;866,956293901937
552;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"G2000-1";1717;1;90;666,991746973488
558;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"225-1";1428;1;80;765,051369944555
559;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"DH1004-1";872;1;80;722,492826710731
561;54;"P";80;1;1;1;1;1;"G1700-1";2087;1;80;843,448458432685
562;54;"P";80;0,962962962962963;1;1;1;0,962962962962963;"G1700-1";1502;1;80;741,966991403147
569;54;"P";80;0,962962962962963;1;1;1;0,962962962962963;"212-1";963;1;80;744,393554925318
620;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"203-1";1268;1;80;723,928816831304
628;54;"P";80;1;1;1;1;1;"294-1";1329;1;80;888,409434187344
639;54;"P";80;1;1;1;1;1;"D 75BB-1";1066;1;80;858,288374624192
647;54;"P";80;0,962962962962963;1;1;1;0,962962962962963;"G1206-3";1487;1;100;743,863683903742
649;54;"P";80;1;1;1;1;1;"G1206-3";1887;1;100;850,060825615451
654;54;"P";80;1;1;1;1;1;"298-1";1068;1;80;864,554926740386
672;54;"P";80;1;1;1;1;1;"290-1";1079;1;80;842,12687115068
676;54;"P";80;1;1;1;1;1;"1293-2";1680;1;65;907,048745660469
703;54;"P";80;1;1;1;1;1;"294-3";1370;1;80;851,010852258939
711;54;"P";80;1;1;1;1;1;"294-1";1764;1;40;1044,62369284665
712;54;"P";80;1;1;1;1;1;"294-2";1789;1;40;826,673062120555
723;54;"P";80;1;1;1;1;1;"363-1";2376;2;60;1091,19235533329
751;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"232-2";1922;1;90;672,354179459543
758;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"203-1";1598;1;100;764,044899780951
772;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"232-2";2072;1;90;720,287292515375
779;54;"P";80;1;1;1;1;1;"250-1";3476;1;90;840,242435762511
780;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"246-1";1882;1;90;731,748534253445
784;54;"P";80;1;1;1;1;1;"250-1";3326;1;90;834,219829797536
872;54;"P";80;1;1;1;1;1;"232-2";2762;1;100;837,586834390301
876;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"204-2";2029;2;80;736,464540548566
880;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"232-2";2087;1;80;721,271380349305
883;54;"P";80;1;1;1;1;1;"66-1";3726;1;90;861,475955861158
920;54;"P";80;1;1;1;1;1;"264-1";4356;1;80;861,994154651227
921;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"264-1";3076;1;90;729,06596181076
923;54;"P";80;1;1;1;1;1;"246-1";2482;1;80;846,949303582289
925;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"285-2";2560;1;90;760,41644408011
940;54;"P";80;1;1;1;1;1;"298-1";1168;1;80;993,092254336633
943;54;"P";80;0,962962962962963;1;1;1;0,962962962962963;"G1206-2";1687;1;80;760,777929677969
947;54;"P";80;1;1;1;1;1;"261-2";1880;1;50;1010,30899925568
949;54;"P";80;1;1;1;1;1;"232-2";2772;1;90;838,073405501548
950;54;"P";80;1;1;1;1;1;"232-2";2662;1;90;767,656189363023
951;54;"P";80;1;1;1;1;1;"261-1";1400;1;80;855,699470896343
952;54;"P";80;1;1;1;1;1;"261-1";1330;1;80;846,734229834727
953;54;"P";80;1;1;1;1;1;"261-1";1380;1;100;853,063597455062
965;54;"P";80;1;1;1;1;1;"294-1";1179;1;80;857,83165597081
971;54;"P";80;1;1;1;1;1;"295-1";1129;1;80;848,127707813861
974;54;"P";80;1;1;1;1;1;"295-1";1359;1;80;892,217654493737
977;54;"P";80;1;1;1;1;1;"260-2";1704;1;90;836,940762254578
990;54;"P";80;1;1;1;1;1;"261-2";1965;1;50;1017,40948465772
1008;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"203-1";1168;1;80;668,367763590804
1009;54;"P";80;1;1;1;1;1;"G1206-3";1937;1;100;854,427453240697
1015;54;"P";80;1;1;1;1;1;"66-1";3096;1;90;771,51003906066
1023;54;"P";80;1;1;1;1;1;"247-1";4809;1;90;1020,76310048782
1024;54;"P";80;1;1;1;1;1;"66-1";4806;1;90;1026,46686830793
1027;54;"P";80;1;1;1;1;1;"G1000-1";1380;1;100;846,216278255361
1031;54;"P";80;1;1;1;1;1;"295-2";1829;1;40;847,868633633527
1044;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;"1265-1";1684;1;100;726,119853319977
1046;54;"P";80;1;1;1;1;1;"295-1";1379;1;40;897,690764899789
1047;54;"P";80;1;1;1;1;1;"295-1";1679;1;40;1033,23713261514
1053;54;"P";80;1;1;1;1;1;"295-1";1479;1;80;1012,37115678078
