"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
79;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"G1206-3";2087;1;80;883,367468423894
420;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"DE1002-1";3990;1;80;1155,78017715167
430;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"G1206-3";2187;1;80;893,736394836174
432;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;"203-1";1868;1;90;876,915924242969
444;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;"203-1";1668;1;80;792,24707215649
711;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"294-1";1764;1;40;1056,52845475141
712;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"294-2";1789;1;40;850,482585930078
723;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"363-1";2376;2;60;1103,09711723805
758;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;"203-1";1598;1;100;781,902042638094
920;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;"264-1";4356;1;80;876,87510703218
923;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;"246-1";2482;1;80;861,830255963242
925;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;"285-2";2560;1;90;778,273586937253
1009;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"G1206-3";1937;1;100;869,30840562165
1023;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"247-1";4809;1;90;1032,66786239258
1024;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"66-1";4806;1;90;1038,37163021269
1031;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;"295-2";1829;1;40;878,723213651964
12;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;"ER 20D-2";1880;1;80;746,259039057994
14;54;"G";90;0,984848484848485;0,96969696969697;1;0,939393939393939;0,924242424242424;"211-1";2241;2;80;883,736961496171
35;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;"185-2";2735;1;90;629,094361966156
36;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;"185-2";2785;1;90;633,58086915067
57;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;"264-1";3456;1;80;765,887583017809
79;54;"G";90;1;0,96969696969697;1;0,939393939393939;0,939393939393939;"G1206-3";2087;1;80;883,367468423894
93;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;"185CL1-1";2684;1;90;624,36296541038
94;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;"185CL1-1";2984;1;100;662,002218059334
128;54;"G";90;0,984848484848485;0,96969696969697;1;0,939393939393939;0,924242424242424;"9274-1";1980;1;80;1021,11895287679
175;54;"G";90;0,984848484848485;0,96969696969697;1;0,939393939393939;0,924242424242424;"G1206-1";2690;1;80;1021,47582818879
177;54;"G";90;0,984848484848485;0,96969696969697;1;0,939393939393939;0,924242424242424;"G1206-1";2590;1;80;1016,52311609825
