"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
420;54;"G";80;1;0,928571428571429;1;0,976190476190476;0,904761904761905;"DE1002-1";3990;1;80;1155,78017715167
175;51;"G";80;0,976190476190476;0,952380952380952;1;0,976190476190476;0,904761904761905;"G1206-1";2690;1;80;1021,47582818879
420;51;"G";80;1;0,952380952380952;1;0,976190476190476;0,928571428571429;"DE1002-1";3990;1;80;1155,78017715167
711;51;"G";80;0,976190476190476;0,952380952380952;1;0,976190476190476;0,904761904761905;"294-1";1764;1;40;1056,52845475141
712;51;"G";80;0,976190476190476;0,952380952380952;1;0,976190476190476;0,904761904761905;"294-2";1789;1;40;850,482585930078
723;51;"G";80;0,976190476190476;0,952380952380952;1;0,976190476190476;0,904761904761905;"363-1";2376;2;60;1103,09711723805
1024;51;"G";80;0,976190476190476;0,952380952380952;1;0,976190476190476;0,904761904761905;"66-1";4806;1;90;1038,37163021269
1031;51;"G";80;0,976190476190476;0,952380952380952;1;0,976190476190476;0,904761904761905;"295-2";1829;1;40;878,723213651964
1047;51;"G";80;0,976190476190476;0,952380952380952;1;0,976190476190476;0,904761904761905;"295-1";1679;1;40;1045,1418945199
175;50;"G";80;0,976190476190476;1;1;0,976190476190476;0,952380952380952;"G1206-1";2690;1;80;1021,47582818879
177;50;"G";80;0,928571428571429;1;1;0,976190476190476;0,904761904761905;"G1206-1";2590;1;80;1016,52311609825
420;50;"G";80;1;1;1;0,976190476190476;0,976190476190476;"DE1002-1";3990;1;80;1155,78017715167
430;50;"G";80;0,928571428571429;1;1;0,976190476190476;0,904761904761905;"G1206-3";2187;1;80;893,736394836174
628;50;"G";80;0,928571428571429;1;1;0,976190476190476;0,904761904761905;"294-1";1329;1;80;903,290386568296
711;50;"G";80;0,976190476190476;1;1;0,976190476190476;0,952380952380952;"294-1";1764;1;40;1056,52845475141
712;50;"G";80;0,976190476190476;1;1;0,976190476190476;0,952380952380952;"294-2";1789;1;40;850,482585930078
723;50;"G";80;0,976190476190476;1;1;0,976190476190476;0,952380952380952;"363-1";2376;2;60;1103,09711723805
920;50;"G";80;0,928571428571429;1;1;0,976190476190476;0,904761904761905;"264-1";4356;1;80;876,87510703218
974;50;"G";80;0,952380952380952;1;1;0,976190476190476;0,928571428571429;"295-1";1359;1;80;907,09860687469
1023;50;"G";80;0,952380952380952;1;1;0,976190476190476;0,928571428571429;"247-1";4809;1;90;1032,66786239258
1024;50;"G";80;0,976190476190476;1;1;0,976190476190476;0,952380952380952;"66-1";4806;1;90;1038,37163021269
1031;50;"G";80;0,976190476190476;1;1;0,976190476190476;0,952380952380952;"295-2";1829;1;40;878,723213651964
1046;50;"G";80;0,952380952380952;1;1;0,976190476190476;0,928571428571429;"295-1";1379;1;40;912,571717280742
1047;50;"G";80;0,976190476190476;1;1;0,976190476190476;0,952380952380952;"295-1";1679;1;40;1045,1418945199
1053;50;"G";80;0,952380952380952;1;1;0,976190476190476;0,928571428571429;"295-1";1479;1;80;1024,27591868554
175;54;"G";70;0,976190476190476;0,928571428571429;1;1;0,904761904761905;"G1206-1";2690;1;80;1021,47582818879
420;54;"G";70;1;0,928571428571429;1;1;0,928571428571429;"DE1002-1";3990;1;80;1155,78017715167
711;54;"G";70;0,976190476190476;0,928571428571429;1;1;0,904761904761905;"294-1";1764;1;40;1056,52845475141
712;54;"G";70;0,976190476190476;0,928571428571429;1;1;0,904761904761905;"294-2";1789;1;40;860,587065051926
723;54;"G";70;0,976190476190476;0,928571428571429;1;1;0,904761904761905;"363-1";2376;2;60;1103,09711723805
1024;54;"G";70;0,976190476190476;0,928571428571429;1;1;0,904761904761905;"66-1";4806;1;90;1038,37163021269
1031;54;"G";70;0,976190476190476;0,928571428571429;1;1;0,904761904761905;"295-2";1829;1;40;878,723213651964
1047;54;"G";70;0,976190476190476;0,928571428571429;1;1;0,904761904761905;"295-1";1679;1;40;1045,1418945199
175;51;"G";70;0,976190476190476;0,952380952380952;1;1;0,928571428571429;"G1206-1";2690;1;80;1021,47582818879
420;51;"G";70;1;0,952380952380952;1;1;0,952380952380952;"DE1002-1";3990;1;80;1155,78017715167
711;51;"G";70;0,976190476190476;0,952380952380952;1;1;0,928571428571429;"294-1";1764;1;40;1056,52845475141
712;51;"G";70;0,976190476190476;0,952380952380952;1;1;0,928571428571429;"294-2";1789;1;40;860,587065051926
723;51;"G";70;0,976190476190476;0,952380952380952;1;1;0,928571428571429;"363-1";2376;2;60;1103,09711723805
974;51;"G";70;0,952380952380952;0,952380952380952;1;1;0,904761904761905;"295-1";1359;1;80;907,09860687469
1023;51;"G";70;0,952380952380952;0,952380952380952;1;1;0,904761904761905;"247-1";4809;1;90;1032,66786239258
1024;51;"G";70;0,976190476190476;0,952380952380952;1;1;0,928571428571429;"66-1";4806;1;90;1038,37163021269
1031;51;"G";70;0,976190476190476;0,952380952380952;1;1;0,928571428571429;"295-2";1829;1;40;878,723213651964
1046;51;"G";70;0,952380952380952;0,952380952380952;1;1;0,904761904761905;"295-1";1379;1;40;912,571717280742
1047;51;"G";70;0,976190476190476;0,952380952380952;1;1;0,928571428571429;"295-1";1679;1;40;1045,1418945199
