"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
420;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;"DE1002-1";3990;1;80;1155,78017715167
432;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;"203-1";1868;1;90;876,915924242969
420;54;"G";90;1;0,981132075471698;1;0,915094339622642;0,915094339622642;"DE1002-1";3990;1;80;1155,78017715167
430;54;"G";90;0,981132075471698;0,981132075471698;1;0,915094339622642;0,905660377358491;"G1206-3";2187;1;80;893,736394836174
432;54;"G";90;0,990566037735849;0,981132075471698;1;0,915094339622642;0,915094339622642;"203-1";1868;1;90;876,915924242969
920;54;"G";90;0,971698113207547;0,981132075471698;1;0,915094339622642;0,905660377358491;"264-1";4356;1;80;876,87510703218
1024;54;"G";90;0,981132075471698;0,981132075471698;1;0,915094339622642;0,905660377358491;"66-1";4806;1;90;1038,37163021269
420;50;"G";90;1;0,990566037735849;1;0,915094339622642;0,915094339622642;"DE1002-1";3990;1;80;1155,78017715167
430;50;"G";90;0,981132075471698;0,990566037735849;1;0,915094339622642;0,905660377358491;"G1206-3";2187;1;80;893,736394836174
432;50;"G";90;0,990566037735849;0,990566037735849;1;0,915094339622642;0,915094339622642;"203-1";1868;1;90;876,915924242969
920;50;"G";90;0,971698113207547;0,990566037735849;1;0,915094339622642;0,905660377358491;"264-1";4356;1;80;876,87510703218
1024;50;"G";90;0,981132075471698;0,990566037735849;1;0,915094339622642;0,905660377358491;"66-1";4806;1;90;1038,37163021269
420;41;"G";90;1;1;1;0,915094339622642;0,915094339622642;"DE1002-1";3990;1;80;1155,78017715167
430;41;"G";90;0,981132075471698;1;1;0,915094339622642;0,905660377358491;"G1206-3";2187;1;80;893,736394836174
432;41;"G";90;0,990566037735849;1;1;0,915094339622642;0,915094339622642;"203-1";1868;1;90;876,915924242969
920;41;"G";90;0,971698113207547;1;1;0,915094339622642;0,905660377358491;"264-1";4356;1;80;876,87510703218
1024;41;"G";90;0,981132075471698;1;1;0,915094339622642;0,905660377358491;"66-1";4806;1;90;1038,37163021269
79;55;"G";80;0,952830188679245;0,971698113207547;1;0,990566037735849;0,924528301886792;"G1206-3";2087;1;80;883,367468423894
175;55;"G";80;0,952830188679245;0,971698113207547;1;0,990566037735849;0,924528301886792;"G1206-1";2690;1;80;1021,47582818879
177;55;"G";80;0,933962264150943;0,971698113207547;1;0,990566037735849;0,905660377358491;"G1206-1";2590;1;80;1016,52311609825
420;55;"G";80;1;0,971698113207547;1;0,990566037735849;0,971698113207547;"DE1002-1";3990;1;80;1155,78017715167
429;55;"G";80;0,952830188679245;0,971698113207547;1;0,990566037735849;0,924528301886792;"G1206-3";3674;2;80;860,529187374215
