"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
57;54;"G";90;0,967213114754098;0,934426229508197;1;0,983606557377049;0,901639344262295;"264-1";3456;1;80;765,887583017809
79;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"G1206-3";2087;1;80;883,367468423894
128;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,901639344262295;"9274-1";1980;1;80;1021,11895287679
175;54;"G";90;1;0,934426229508197;1;0,983606557377049;0,918032786885246;"G1206-1";2690;1;80;1021,47582818879
177;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,901639344262295;"G1206-1";2590;1;80;1016,52311609825
420;54;"G";90;1;0,934426229508197;1;0,983606557377049;0,918032786885246;"DE1002-1";3990;1;80;1155,78017715167
429;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"G1206-3";3674;2;80;860,529187374215
430;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"G1206-3";2187;1;80;893,736394836174
432;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"203-1";1868;1;90;876,915924242969
444;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"203-1";1668;1;80;792,24707215649
463;54;"G";90;0,967213114754098;0,934426229508197;1;0,983606557377049;0,901639344262295;"66-1";3526;1;100;866,352778635464
470;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"66-2";3726;1;90;876,356908242111
503;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"G1206-4";1887;1;60;865,712512650703
558;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"225-1";1428;1;80;782,908512801698
561;54;"G";90;0,967213114754098;0,934426229508197;1;0,983606557377049;0,901639344262295;"G1700-1";2087;1;80;859,519887004114
649;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"G1206-3";1887;1;100;864,941777996404
676;54;"G";90;1;0,934426229508197;1;0,983606557377049;0,918032786885246;"1293-2";1680;1;65;921,334459946183
711;54;"G";90;1;0,934426229508197;1;0,983606557377049;0,918032786885246;"294-1";1764;1;40;1056,52845475141
712;54;"G";90;1;0,934426229508197;1;0,983606557377049;0,918032786885246;"294-2";1789;1;40;850,482585930078
723;54;"G";90;1;0,934426229508197;1;0,983606557377049;0,918032786885246;"363-1";2376;2;60;1103,09711723805
758;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"203-1";1598;1;100;781,902042638094
779;54;"G";90;0,967213114754098;0,934426229508197;1;0,983606557377049;0,901639344262295;"250-1";3476;1;90;855,123388143463
784;54;"G";90;0,967213114754098;0,934426229508197;1;0,983606557377049;0,901639344262295;"250-1";3326;1;90;849,100782178489
872;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"232-2";2762;1;100;852,467786771253
883;54;"G";90;0,983606557377049;0,934426229508197;1;0,983606557377049;0,918032786885246;"66-1";3726;1;90;876,356908242111
