"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
420;57;"G";70;1;0,918367346938776;1;0,986394557823129;0,904761904761905;"DE1002-1";3990;1;80;1155,78017715167
420;56;"G";70;1;0,925170068027211;1;0,986394557823129;0,91156462585034;"DE1002-1";3990;1;80;1155,78017715167
430;56;"G";70;0,993197278911565;0,925170068027211;1;0,986394557823129;0,904761904761905;"G1206-3";2187;1;80;893,736394836174
1024;56;"G";70;0,993197278911565;0,925170068027211;1;0,986394557823129;0,904761904761905;"66-1";4806;1;90;1038,37163021269
79;55;"G";70;0,979591836734694;0,938775510204082;1;0,986394557823129;0,904761904761905;"G1206-3";2087;1;80;883,367468423894
420;55;"G";70;1;0,938775510204082;1;0,986394557823129;0,925170068027211;"DE1002-1";3990;1;80;1155,78017715167
430;55;"G";70;0,993197278911565;0,938775510204082;1;0,986394557823129;0,918367346938776;"G1206-3";2187;1;80;893,736394836174
723;55;"G";70;0,979591836734694;0,938775510204082;1;0,986394557823129;0,904761904761905;"363-1";2376;2;60;1103,09711723805
1023;55;"G";70;0,986394557823129;0,938775510204082;1;0,986394557823129;0,91156462585034;"247-1";4809;1;90;1032,66786239258
1024;55;"G";70;0,993197278911565;0,938775510204082;1;0,986394557823129;0,918367346938776;"66-1";4806;1;90;1038,37163021269
79;54;"G";70;0,979591836734694;0,965986394557823;1;0,986394557823129;0,931972789115646;"G1206-3";2087;1;80;883,367468423894
175;54;"G";70;0,952380952380952;0,965986394557823;1;0,986394557823129;0,904761904761905;"G1206-1";2690;1;80;1021,47582818879
420;54;"G";70;1;0,965986394557823;1;0,986394557823129;0,952380952380952;"DE1002-1";3990;1;80;1155,78017715167
430;54;"G";70;0,993197278911565;0,965986394557823;1;0,986394557823129;0,945578231292517;"G1206-3";2187;1;80;893,736394836174
711;54;"G";70;0,965986394557823;0,965986394557823;1;0,986394557823129;0,918367346938776;"294-1";1764;1;40;1056,52845475141
712;54;"G";70;0,965986394557823;0,965986394557823;1;0,986394557823129;0,918367346938776;"294-2";1789;1;40;860,587065051926
723;54;"G";70;0,979591836734694;0,965986394557823;1;0,986394557823129;0,931972789115646;"363-1";2376;2;60;1103,09711723805
1023;54;"G";70;0,986394557823129;0,965986394557823;1;0,986394557823129;0,938775510204082;"247-1";4809;1;90;1032,66786239258
1024;54;"G";70;0,993197278911565;0,965986394557823;1;0,986394557823129;0,945578231292517;"66-1";4806;1;90;1038,37163021269
1031;54;"G";70;0,965986394557823;0,965986394557823;1;0,986394557823129;0,918367346938776;"295-2";1829;1;40;878,723213651964
1047;54;"G";70;0,952380952380952;0,965986394557823;1;0,986394557823129;0,904761904761905;"295-1";1679;1;40;1045,1418945199
79;53;"G";70;0,979591836734694;0,986394557823129;1;0,986394557823129;0,952380952380952;"G1206-3";2087;1;80;883,367468423894
175;53;"G";70;0,952380952380952;0,986394557823129;1;0,986394557823129;0,925170068027211;"G1206-1";2690;1;80;1021,47582818879
177;53;"G";70;0,931972789115646;0,986394557823129;1;0,986394557823129;0,904761904761905;"G1206-1";2590;1;80;1016,52311609825
420;53;"G";70;1;0,986394557823129;1;0,986394557823129;0,972789115646258;"DE1002-1";3990;1;80;1155,78017715167
430;53;"G";70;0,993197278911565;0,986394557823129;1;0,986394557823129;0,965986394557823;"G1206-3";2187;1;80;893,736394836174
470;53;"G";70;0,931972789115646;0,986394557823129;1;0,986394557823129;0,904761904761905;"66-2";3726;1;90;876,356908242111
561;53;"G";70;0,931972789115646;0,986394557823129;1;0,986394557823129;0,904761904761905;"G1700-1";2087;1;80;859,519887004114
676;53;"G";70;0,938775510204082;0,986394557823129;1;0,986394557823129;0,91156462585034;"1293-2";1680;1;65;921,334459946183
711;53;"G";70;0,965986394557823;0,986394557823129;1;0,986394557823129;0,938775510204082;"294-1";1764;1;40;1056,52845475141
712;53;"G";70;0,965986394557823;0,986394557823129;1;0,986394557823129;0,938775510204082;"294-2";1789;1;40;860,587065051926
723;53;"G";70;0,979591836734694;0,986394557823129;1;0,986394557823129;0,952380952380952;"363-1";2376;2;60;1103,09711723805
883;53;"G";70;0,931972789115646;0,986394557823129;1;0,986394557823129;0,904761904761905;"66-1";3726;1;90;876,356908242111
1023;53;"G";70;0,986394557823129;0,986394557823129;1;0,986394557823129;0,959183673469388;"247-1";4809;1;90;1032,66786239258
1024;53;"G";70;0,993197278911565;0,986394557823129;1;0,986394557823129;0,965986394557823;"66-1";4806;1;90;1038,37163021269
1031;53;"G";70;0,965986394557823;0,986394557823129;1;0,986394557823129;0,938775510204082;"295-2";1829;1;40;878,723213651964
1047;53;"G";70;0,952380952380952;0,986394557823129;1;0,986394557823129;0,925170068027211;"295-1";1679;1;40;1045,1418945199
79;49;"G";70;0,979591836734694;0,993197278911565;1;0,986394557823129;0,959183673469388;"G1206-3";2087;1;80;883,367468423894
128;49;"G";70;0,925170068027211;0,993197278911565;1;0,986394557823129;0,904761904761905;"9274-1";1980;1;80;1021,11895287679
175;49;"G";70;0,952380952380952;0,993197278911565;1;0,986394557823129;0,931972789115646;"G1206-1";2690;1;80;1021,47582818879
177;49;"G";70;0,931972789115646;0,993197278911565;1;0,986394557823129;0,91156462585034;"G1206-1";2590;1;80;1016,52311609825
420;49;"G";70;1;0,993197278911565;1;0,986394557823129;0,979591836734694;"DE1002-1";3990;1;80;1155,78017715167
430;49;"G";70;0,993197278911565;0,993197278911565;1;0,986394557823129;0,972789115646258;"G1206-3";2187;1;80;893,736394836174
470;49;"G";70;0,931972789115646;0,993197278911565;1;0,986394557823129;0,91156462585034;"66-2";3726;1;90;876,356908242111
561;49;"G";70;0,931972789115646;0,993197278911565;1;0,986394557823129;0,91156462585034;"G1700-1";2087;1;80;859,519887004114
676;49;"G";70;0,938775510204082;0,993197278911565;1;0,986394557823129;0,918367346938776;"1293-2";1680;1;65;921,334459946183
711;49;"G";70;0,965986394557823;0,993197278911565;1;0,986394557823129;0,945578231292517;"294-1";1764;1;40;1056,52845475141
712;49;"G";70;0,965986394557823;0,993197278911565;1;0,986394557823129;0,945578231292517;"294-2";1789;1;40;860,587065051926
723;49;"G";70;0,979591836734694;0,993197278911565;1;0,986394557823129;0,959183673469388;"363-1";2376;2;60;1103,09711723805
883;49;"G";70;0,931972789115646;0,993197278911565;1;0,986394557823129;0,91156462585034;"66-1";3726;1;90;876,356908242111
1023;49;"G";70;0,986394557823129;0,993197278911565;1;0,986394557823129;0,965986394557823;"247-1";4809;1;90;1032,66786239258
1024;49;"G";70;0,993197278911565;0,993197278911565;1;0,986394557823129;0,972789115646258;"66-1";4806;1;90;1038,37163021269
1031;49;"G";70;0,965986394557823;0,993197278911565;1;0,986394557823129;0,945578231292517;"295-2";1829;1;40;878,723213651964
1047;49;"G";70;0,952380952380952;0,993197278911565;1;0,986394557823129;0,931972789115646;"295-1";1679;1;40;1045,1418945199
14;47;"G";70;0,918367346938776;1;1;0,986394557823129;0,904761904761905;"211-1";2241;2;80;883,736961496171
79;47;"G";70;0,979591836734694;1;1;0,986394557823129;0,965986394557823;"G1206-3";2087;1;80;883,367468423894
128;47;"G";70;0,925170068027211;1;1;0,986394557823129;0,91156462585034;"9274-1";1980;1;80;1021,11895287679
175;47;"G";70;0,952380952380952;1;1;0,986394557823129;0,938775510204082;"G1206-1";2690;1;80;1021,47582818879
177;47;"G";70;0,931972789115646;1;1;0,986394557823129;0,918367346938776;"G1206-1";2590;1;80;1016,52311609825
420;47;"G";70;1;1;1;0,986394557823129;0,986394557823129;"DE1002-1";3990;1;80;1155,78017715167
430;47;"G";70;0,993197278911565;1;1;0,986394557823129;0,979591836734694;"G1206-3";2187;1;80;893,736394836174
470;47;"G";70;0,931972789115646;1;1;0,986394557823129;0,918367346938776;"66-2";3726;1;90;876,356908242111
561;47;"G";70;0,931972789115646;1;1;0,986394557823129;0,918367346938776;"G1700-1";2087;1;80;859,519887004114
676;47;"G";70;0,938775510204082;1;1;0,986394557823129;0,925170068027211;"1293-2";1680;1;65;921,334459946183
711;47;"G";70;0,965986394557823;1;1;0,986394557823129;0,952380952380952;"294-1";1764;1;40;1056,52845475141
712;47;"G";70;0,965986394557823;1;1;0,986394557823129;0,952380952380952;"294-2";1789;1;40;860,587065051926
723;47;"G";70;0,979591836734694;1;1;0,986394557823129;0,965986394557823;"363-1";2376;2;60;1103,09711723805
883;47;"G";70;0,931972789115646;1;1;0,986394557823129;0,918367346938776;"66-1";3726;1;90;876,356908242111
990;47;"G";70;0,918367346938776;1;1;0,986394557823129;0,904761904761905;"261-2";1965;1;50;1029,31424656248
1009;47;"G";70;0,918367346938776;1;1;0,986394557823129;0,904761904761905;"G1206-3";1937;1;100;869,30840562165
1023;47;"G";70;0,986394557823129;1;1;0,986394557823129;0,972789115646258;"247-1";4809;1;90;1032,66786239258
1024;47;"G";70;0,993197278911565;1;1;0,986394557823129;0,979591836734694;"66-1";4806;1;90;1038,37163021269
1031;47;"G";70;0,965986394557823;1;1;0,986394557823129;0,952380952380952;"295-2";1829;1;40;878,723213651964
1047;47;"G";70;0,952380952380952;1;1;0,986394557823129;0,938775510204082;"295-1";1679;1;40;1045,1418945199
1053;47;"G";70;0,918367346938776;1;1;0,986394557823129;0,904761904761905;"295-1";1479;1;80;1024,27591868554
420;58;"G";60;1;0,91156462585034;1;1;0,91156462585034;"DE1002-1";3990;1;80;1155,78017715167
430;58;"G";60;0,993197278911565;0,91156462585034;1;1;0,904761904761905;"G1206-3";2187;1;80;893,736394836174
