"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
79;55;"G";80;0,984848484848485;0,96969696969697;1;0,984848484848485;0,939393939393939;"G1206-3";2087;1;80;883,367468423894
420;55;"G";80;1;0,96969696969697;1;0,984848484848485;0,954545454545455;"DE1002-1";3990;1;80;1155,78017715167
430;55;"G";80;1;0,96969696969697;1;0,984848484848485;0,954545454545455;"G1206-3";2187;1;80;893,736394836174
432;55;"G";80;0,939393939393939;0,96969696969697;1;0,984848484848485;0,909090909090909;"203-1";1868;1;90;876,915924242969
444;55;"G";80;0,939393939393939;0,96969696969697;1;0,984848484848485;0,909090909090909;"203-1";1668;1;80;792,24707215649
711;55;"G";80;0,96969696969697;0,96969696969697;1;0,984848484848485;0,924242424242424;"294-1";1764;1;40;1056,52845475141
712;55;"G";80;0,96969696969697;0,96969696969697;1;0,984848484848485;0,924242424242424;"294-2";1789;1;40;850,482585930078
723;55;"G";80;1;0,96969696969697;1;0,984848484848485;0,954545454545455;"363-1";2376;2;60;1103,09711723805
920;55;"G";80;0,939393939393939;0,96969696969697;1;0,984848484848485;0,909090909090909;"264-1";4356;1;80;876,87510703218
1023;55;"G";80;1;0,96969696969697;1;0,984848484848485;0,954545454545455;"247-1";4809;1;90;1032,66786239258
1024;55;"G";80;1;0,96969696969697;1;0,984848484848485;0,954545454545455;"66-1";4806;1;90;1038,37163021269
1031;55;"G";80;0,96969696969697;0,96969696969697;1;0,984848484848485;0,924242424242424;"295-2";1829;1;40;878,723213651964
14;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"211-1";2241;2;80;883,736961496171
79;54;"G";80;0,984848484848485;0,984848484848485;1;0,984848484848485;0,954545454545455;"G1206-3";2087;1;80;883,367468423894
128;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"9274-1";1980;1;80;1021,11895287679
175;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"G1206-1";2690;1;80;1021,47582818879
177;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"G1206-1";2590;1;80;1016,52311609825
420;54;"G";80;1;0,984848484848485;1;0,984848484848485;0,96969696969697;"DE1002-1";3990;1;80;1155,78017715167
430;54;"G";80;1;0,984848484848485;1;0,984848484848485;0,96969696969697;"G1206-3";2187;1;80;893,736394836174
432;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"203-1";1868;1;90;876,915924242969
444;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"203-1";1668;1;80;792,24707215649
470;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"66-2";3726;1;90;876,356908242111
561;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"G1700-1";2087;1;80;859,519887004114
676;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"1293-2";1680;1;65;921,334459946183
711;54;"G";80;0,96969696969697;0,984848484848485;1;0,984848484848485;0,939393939393939;"294-1";1764;1;40;1056,52845475141
712;54;"G";80;0,96969696969697;0,984848484848485;1;0,984848484848485;0,939393939393939;"294-2";1789;1;40;850,482585930078
723;54;"G";80;1;0,984848484848485;1;0,984848484848485;0,96969696969697;"363-1";2376;2;60;1103,09711723805
883;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"66-1";3726;1;90;876,356908242111
920;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"264-1";4356;1;80;876,87510703218
923;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"246-1";2482;1;80;861,830255963242
990;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"261-2";1965;1;50;1029,31424656248
1009;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"G1206-3";1937;1;100;869,30840562165
1023;54;"G";80;1;0,984848484848485;1;0,984848484848485;0,96969696969697;"247-1";4809;1;90;1032,66786239258
1024;54;"G";80;1;0,984848484848485;1;0,984848484848485;0,96969696969697;"66-1";4806;1;90;1038,37163021269
1031;54;"G";80;0,96969696969697;0,984848484848485;1;0,984848484848485;0,939393939393939;"295-2";1829;1;40;878,723213651964
1047;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"295-1";1679;1;40;1045,1418945199
1053;54;"G";80;0,939393939393939;0,984848484848485;1;0,984848484848485;0,909090909090909;"295-1";1479;1;80;1024,27591868554
14;50;"G";80;0,939393939393939;1;1;0,984848484848485;0,924242424242424;"211-1";2241;2;80;883,736961496171
79;50;"G";80;0,984848484848485;1;1;0,984848484848485;0,96969696969697;"G1206-3";2087;1;80;883,367468423894
128;50;"G";80;0,939393939393939;1;1;0,984848484848485;0,924242424242424;"9274-1";1980;1;80;1021,11895287679
164;50;"G";80;0,924242424242424;1;1;0,984848484848485;0,909090909090909;"294-3";1480;1;80;881,272152419471
175;50;"G";80;0,939393939393939;1;1;0,984848484848485;0,924242424242424;"G1206-1";2690;1;80;1021,47582818879
177;50;"G";80;0,939393939393939;1;1;0,984848484848485;0,924242424242424;"G1206-1";2590;1;80;1016,52311609825
420;50;"G";80;1;1;1;0,984848484848485;0,984848484848485;"DE1002-1";3990;1;80;1155,78017715167
430;50;"G";80;1;1;1;0,984848484848485;0,984848484848485;"G1206-3";2187;1;80;893,736394836174
432;50;"G";80;0,939393939393939;1;1;0,984848484848485;0,924242424242424;"203-1";1868;1;90;876,915924242969
444;50;"G";80;0,939393939393939;1;1;0,984848484848485;0,924242424242424;"203-1";1668;1;80;792,24707215649
470;50;"G";80;0,939393939393939;1;1;0,984848484848485;0,924242424242424;"66-2";3726;1;90;876,356908242111
533;50;"G";80;0,924242424242424;1;1;0,984848484848485;0,909090909090909;"261-1";1480;1;80;881,837246282889
