"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
914;52;"G";90;0,937853107344633;0,937853107344633;1;0,954802259887006;0,903954802259887;"180-1";2284;1;90;710,313658532563
920;52;"G";90;0,983050847457627;0,937853107344633;1;0,954802259887006;0,926553672316384;"264-1";4356;1;80;876,87510703218
925;52;"G";90;0,966101694915254;0,937853107344633;1;0,954802259887006;0,909604519774011;"285-2";2560;1;90;778,273586937253
1023;52;"G";90;1;0,937853107344633;1;0,954802259887006;0,926553672316384;"247-1";4809;1;90;1032,66786239258
1024;52;"G";90;1;0,937853107344633;1;0,954802259887006;0,926553672316384;"66-1";4806;1;90;1038,37163021269
1031;52;"G";90;0,983050847457627;0,937853107344633;1;0,954802259887006;0,909604519774011;"295-2";1829;1;40;878,723213651964
79;50;"G";90;0,983050847457627;0,966101694915254;1;0,954802259887006;0,949152542372881;"G1206-3";2087;1;80;883,367468423894
420;50;"G";90;1;0,966101694915254;1;0,954802259887006;0,954802259887006;"DE1002-1";3990;1;80;1155,78017715167
430;50;"G";90;0,988700564971751;0,966101694915254;1;0,954802259887006;0,954802259887006;"G1206-3";2187;1;80;893,736394836174
432;50;"G";90;0,983050847457627;0,966101694915254;1;0,954802259887006;0,954802259887006;"203-1";1868;1;90;876,915924242969
444;50;"G";90;0,977401129943503;0,966101694915254;1;0,954802259887006;0,949152542372881;"203-1";1668;1;80;792,24707215649
503;50;"G";90;0,932203389830508;0,966101694915254;1;0,954802259887006;0,903954802259887;"G1206-4";1887;1;60;865,712512650703
649;50;"G";90;0,932203389830508;0,966101694915254;1;0,954802259887006;0,903954802259887;"G1206-3";1887;1;100;864,941777996404
711;50;"G";90;0,966101694915254;0,966101694915254;1;0,954802259887006;0,92090395480226;"294-1";1764;1;40;1056,52845475141
712;50;"G";90;0,983050847457627;0,966101694915254;1;0,954802259887006;0,937853107344633;"294-2";1789;1;40;850,482585930078
723;50;"G";90;1;0,966101694915254;1;0,954802259887006;0,954802259887006;"363-1";2376;2;60;1103,09711723805
758;50;"G";90;0,966101694915254;0,966101694915254;1;0,954802259887006;0,937853107344633;"203-1";1598;1;100;781,902042638094
894;50;"G";90;0,932203389830508;0,966101694915254;1;0,954802259887006;0,926553672316384;"371-1";2084;1;100;740,655703291717
897;50;"G";90;0,937853107344633;0,966101694915254;1;0,954802259887006;0,932203389830508;"180-1";2384;1;90;739,848908452917
904;50;"G";90;0,937853107344633;0,966101694915254;1;0,954802259887006;0,932203389830508;"180-1";2484;1;90;750,985958691341
914;50;"G";90;0,937853107344633;0,966101694915254;1;0,954802259887006;0,932203389830508;"180-1";2284;1;90;710,313658532563
920;50;"G";90;0,983050847457627;0,966101694915254;1;0,954802259887006;0,954802259887006;"264-1";4356;1;80;876,87510703218
925;50;"G";90;0,966101694915254;0,966101694915254;1;0,954802259887006;0,937853107344633;"285-2";2560;1;90;778,273586937253
1009;50;"G";90;0,949152542372881;0,966101694915254;1;0,954802259887006;0,915254237288136;"G1206-3";1937;1;100;869,30840562165
1023;50;"G";90;1;0,966101694915254;1;0,954802259887006;0,954802259887006;"247-1";4809;1;90;1032,66786239258
1024;50;"G";90;1;0,966101694915254;1;0,954802259887006;0,954802259887006;"66-1";4806;1;90;1038,37163021269
1031;50;"G";90;0,983050847457627;0,966101694915254;1;0,954802259887006;0,937853107344633;"295-2";1829;1;40;878,723213651964
1047;50;"G";90;0,949152542372881;0,966101694915254;1;0,954802259887006;0,903954802259887;"295-1";1679;1;40;1045,1418945199
79;47;"G";90;0,983050847457627;0,983050847457627;1;0,954802259887006;0,949152542372881;"G1206-3";2087;1;80;883,367468423894
420;47;"G";90;1;0,983050847457627;1;0,954802259887006;0,954802259887006;"DE1002-1";3990;1;80;1155,78017715167
430;47;"G";90;0,988700564971751;0,983050847457627;1;0,954802259887006;0,954802259887006;"G1206-3";2187;1;80;893,736394836174
432;47;"G";90;0,983050847457627;0,983050847457627;1;0,954802259887006;0,954802259887006;"203-1";1868;1;90;876,915924242969
444;47;"G";90;0,977401129943503;0,983050847457627;1;0,954802259887006;0,949152542372881;"203-1";1668;1;80;792,24707215649
503;47;"G";90;0,932203389830508;0,983050847457627;1;0,954802259887006;0,903954802259887;"G1206-4";1887;1;60;865,712512650703
649;47;"G";90;0,932203389830508;0,983050847457627;1;0,954802259887006;0,903954802259887;"G1206-3";1887;1;100;864,941777996404
711;47;"G";90;0,966101694915254;0,983050847457627;1;0,954802259887006;0,92090395480226;"294-1";1764;1;40;1056,52845475141
712;47;"G";90;0,983050847457627;0,983050847457627;1;0,954802259887006;0,937853107344633;"294-2";1789;1;40;850,482585930078
723;47;"G";90;1;0,983050847457627;1;0,954802259887006;0,954802259887006;"363-1";2376;2;60;1103,09711723805
758;47;"G";90;0,966101694915254;0,983050847457627;1;0,954802259887006;0,937853107344633;"203-1";1598;1;100;781,902042638094
894;47;"G";90;0,932203389830508;0,983050847457627;1;0,954802259887006;0,926553672316384;"371-1";2084;1;100;740,655703291717
897;47;"G";90;0,937853107344633;0,983050847457627;1;0,954802259887006;0,932203389830508;"180-1";2384;1;90;739,848908452917
904;47;"G";90;0,937853107344633;0,983050847457627;1;0,954802259887006;0,932203389830508;"180-1";2484;1;90;750,985958691341
914;47;"G";90;0,937853107344633;0,983050847457627;1;0,954802259887006;0,932203389830508;"180-1";2284;1;90;710,313658532563
920;47;"G";90;0,983050847457627;0,983050847457627;1;0,954802259887006;0,954802259887006;"264-1";4356;1;80;876,87510703218
925;47;"G";90;0,966101694915254;0,983050847457627;1;0,954802259887006;0,937853107344633;"285-2";2560;1;90;778,273586937253
1009;47;"G";90;0,949152542372881;0,983050847457627;1;0,954802259887006;0,915254237288136;"G1206-3";1937;1;100;869,30840562165
1023;47;"G";90;1;0,983050847457627;1;0,954802259887006;0,954802259887006;"247-1";4809;1;90;1032,66786239258
1024;47;"G";90;1;0,983050847457627;1;0,954802259887006;0,954802259887006;"66-1";4806;1;90;1038,37163021269
1031;47;"G";90;0,983050847457627;0,983050847457627;1;0,954802259887006;0,937853107344633;"295-2";1829;1;40;878,723213651964
1047;47;"G";90;0,949152542372881;0,983050847457627;1;0,954802259887006;0,903954802259887;"295-1";1679;1;40;1045,1418945199
79;40;"G";90;0,983050847457627;0,988700564971751;1;0,954802259887006;0,949152542372881;"G1206-3";2087;1;80;883,367468423894
420;40;"G";90;1;0,988700564971751;1;0,954802259887006;0,954802259887006;"DE1002-1";3990;1;80;1155,78017715167
430;40;"G";90;0,988700564971751;0,988700564971751;1;0,954802259887006;0,954802259887006;"G1206-3";2187;1;80;893,736394836174
432;40;"G";90;0,983050847457627;0,988700564971751;1;0,954802259887006;0,954802259887006;"203-1";1868;1;90;876,915924242969
444;40;"G";90;0,977401129943503;0,988700564971751;1;0,954802259887006;0,949152542372881;"203-1";1668;1;80;792,24707215649
503;40;"G";90;0,932203389830508;0,988700564971751;1;0,954802259887006;0,903954802259887;"G1206-4";1887;1;60;865,712512650703
649;40;"G";90;0,932203389830508;0,988700564971751;1;0,954802259887006;0,903954802259887;"G1206-3";1887;1;100;864,941777996404
711;40;"G";90;0,966101694915254;0,988700564971751;1;0,954802259887006;0,92090395480226;"294-1";1764;1;40;1056,52845475141
712;40;"G";90;0,983050847457627;0,988700564971751;1;0,954802259887006;0,937853107344633;"294-2";1789;1;40;850,482585930078
723;40;"G";90;1;0,988700564971751;1;0,954802259887006;0,954802259887006;"363-1";2376;2;60;1103,09711723805
758;40;"G";90;0,966101694915254;0,988700564971751;1;0,954802259887006;0,937853107344633;"203-1";1598;1;100;781,902042638094
894;40;"G";90;0,932203389830508;0,988700564971751;1;0,954802259887006;0,926553672316384;"371-1";2084;1;100;740,655703291717
897;40;"G";90;0,937853107344633;0,988700564971751;1;0,954802259887006;0,932203389830508;"180-1";2384;1;90;739,848908452917
904;40;"G";90;0,937853107344633;0,988700564971751;1;0,954802259887006;0,932203389830508;"180-1";2484;1;90;750,985958691341
914;40;"G";90;0,937853107344633;0,988700564971751;1;0,954802259887006;0,932203389830508;"180-1";2284;1;90;710,313658532563
920;40;"G";90;0,983050847457627;0,988700564971751;1;0,954802259887006;0,954802259887006;"264-1";4356;1;80;876,87510703218
925;40;"G";90;0,966101694915254;0,988700564971751;1;0,954802259887006;0,937853107344633;"285-2";2560;1;90;778,273586937253
1009;40;"G";90;0,949152542372881;0,988700564971751;1;0,954802259887006;0,915254237288136;"G1206-3";1937;1;100;869,30840562165
1023;40;"G";90;1;0,988700564971751;1;0,954802259887006;0,954802259887006;"247-1";4809;1;90;1032,66786239258
1024;40;"G";90;1;0,988700564971751;1;0,954802259887006;0,954802259887006;"66-1";4806;1;90;1038,37163021269
1031;40;"G";90;0,983050847457627;0,988700564971751;1;0,954802259887006;0,937853107344633;"295-2";1829;1;40;878,723213651964
1047;40;"G";90;0,949152542372881;0,988700564971751;1;0,954802259887006;0,903954802259887;"295-1";1679;1;40;1045,1418945199
79;38;"G";90;0,983050847457627;0,994350282485876;1;0,954802259887006;0,949152542372881;"G1206-3";2087;1;80;883,367468423894
420;38;"G";90;1;0,994350282485876;1;0,954802259887006;0,954802259887006;"DE1002-1";3990;1;80;1155,78017715167
430;38;"G";90;0,988700564971751;0,994350282485876;1;0,954802259887006;0,954802259887006;"G1206-3";2187;1;80;893,736394836174
432;38;"G";90;0,983050847457627;0,994350282485876;1;0,954802259887006;0,954802259887006;"203-1";1868;1;90;876,915924242969
444;38;"G";90;0,977401129943503;0,994350282485876;1;0,954802259887006;0,949152542372881;"203-1";1668;1;80;792,24707215649
503;38;"G";90;0,932203389830508;0,994350282485876;1;0,954802259887006;0,903954802259887;"G1206-4";1887;1;60;865,712512650703
649;38;"G";90;0,932203389830508;0,994350282485876;1;0,954802259887006;0,903954802259887;"G1206-3";1887;1;100;864,941777996404
711;38;"G";90;0,966101694915254;0,994350282485876;1;0,954802259887006;0,92090395480226;"294-1";1764;1;40;1056,52845475141
712;38;"G";90;0,983050847457627;0,994350282485876;1;0,954802259887006;0,937853107344633;"294-2";1789;1;40;850,482585930078
723;38;"G";90;1;0,994350282485876;1;0,954802259887006;0,954802259887006;"363-1";2376;2;60;1103,09711723805
758;38;"G";90;0,966101694915254;0,994350282485876;1;0,954802259887006;0,937853107344633;"203-1";1598;1;100;781,902042638094
894;38;"G";90;0,932203389830508;0,994350282485876;1;0,954802259887006;0,926553672316384;"371-1";2084;1;100;740,655703291717
897;38;"G";90;0,937853107344633;0,994350282485876;1;0,954802259887006;0,932203389830508;"180-1";2384;1;90;739,848908452917
904;38;"G";90;0,937853107344633;0,994350282485876;1;0,954802259887006;0,932203389830508;"180-1";2484;1;90;750,985958691341
914;38;"G";90;0,937853107344633;0,994350282485876;1;0,954802259887006;0,932203389830508;"180-1";2284;1;90;710,313658532563
920;38;"G";90;0,983050847457627;0,994350282485876;1;0,954802259887006;0,954802259887006;"264-1";4356;1;80;876,87510703218
925;38;"G";90;0,966101694915254;0,994350282485876;1;0,954802259887006;0,937853107344633;"285-2";2560;1;90;778,273586937253
1009;38;"G";90;0,949152542372881;0,994350282485876;1;0,954802259887006;0,915254237288136;"G1206-3";1937;1;100;869,30840562165
1023;38;"G";90;1;0,994350282485876;1;0,954802259887006;0,954802259887006;"247-1";4809;1;90;1032,66786239258
1024;38;"G";90;1;0,994350282485876;1;0,954802259887006;0,954802259887006;"66-1";4806;1;90;1038,37163021269
1031;38;"G";90;0,983050847457627;0,994350282485876;1;0,954802259887006;0,937853107344633;"295-2";1829;1;40;878,723213651964
1047;38;"G";90;0,949152542372881;0,994350282485876;1;0,954802259887006;0,903954802259887;"295-1";1679;1;40;1045,1418945199
79;17;"G";90;0,983050847457627;1;1;0,954802259887006;0,949152542372881;"G1206-3";2087;1;80;883,367468423894
420;17;"G";90;1;1;1;0,954802259887006;0,954802259887006;"DE1002-1";3990;1;80;1155,78017715167
430;17;"G";90;0,988700564971751;1;1;0,954802259887006;0,954802259887006;"G1206-3";2187;1;80;893,736394836174
432;17;"G";90;0,983050847457627;1;1;0,954802259887006;0,954802259887006;"203-1";1868;1;90;876,915924242969
444;17;"G";90;0,977401129943503;1;1;0,954802259887006;0,949152542372881;"203-1";1668;1;80;792,24707215649
503;17;"G";90;0,932203389830508;1;1;0,954802259887006;0,903954802259887;"G1206-4";1887;1;60;865,712512650703
649;17;"G";90;0,932203389830508;1;1;0,954802259887006;0,903954802259887;"G1206-3";1887;1;100;864,941777996404
711;17;"G";90;0,966101694915254;1;1;0,954802259887006;0,92090395480226;"294-1";1764;1;40;1056,52845475141
712;17;"G";90;0,983050847457627;1;1;0,954802259887006;0,937853107344633;"294-2";1789;1;40;850,482585930078
723;17;"G";90;1;1;1;0,954802259887006;0,954802259887006;"363-1";2376;2;60;1103,09711723805
758;17;"G";90;0,966101694915254;1;1;0,954802259887006;0,937853107344633;"203-1";1598;1;100;781,902042638094
894;17;"G";90;0,932203389830508;1;1;0,954802259887006;0,926553672316384;"371-1";2084;1;100;740,655703291717
897;17;"G";90;0,937853107344633;1;1;0,954802259887006;0,932203389830508;"180-1";2384;1;90;739,848908452917
904;17;"G";90;0,937853107344633;1;1;0,954802259887006;0,932203389830508;"180-1";2484;1;90;750,985958691341
914;17;"G";90;0,937853107344633;1;1;0,954802259887006;0,932203389830508;"180-1";2284;1;90;710,313658532563
920;17;"G";90;0,983050847457627;1;1;0,954802259887006;0,954802259887006;"264-1";4356;1;80;876,87510703218
925;17;"G";90;0,966101694915254;1;1;0,954802259887006;0,937853107344633;"285-2";2560;1;90;778,273586937253
1009;17;"G";90;0,949152542372881;1;1;0,954802259887006;0,915254237288136;"G1206-3";1937;1;100;869,30840562165
1023;17;"G";90;1;1;1;0,954802259887006;0,954802259887006;"247-1";4809;1;90;1032,66786239258
1024;17;"G";90;1;1;1;0,954802259887006;0,954802259887006;"66-1";4806;1;90;1038,37163021269
1031;17;"G";90;0,983050847457627;1;1;0,954802259887006;0,937853107344633;"295-2";1829;1;40;878,723213651964
1047;17;"G";90;0,949152542372881;1;1;0,954802259887006;0,903954802259887;"295-1";1679;1;40;1045,1418945199
79;53;"G";80;0,983050847457627;0,915254237288136;1;0,988700564971751;0,903954802259887;"G1206-3";2087;1;80;883,367468423894
420;53;"G";80;1;0,915254237288136;1;0,988700564971751;0,909604519774011;"DE1002-1";3990;1;80;1155,78017715167
430;53;"G";80;0,988700564971751;0,915254237288136;1;0,988700564971751;0,909604519774011;"G1206-3";2187;1;80;893,736394836174
432;53;"G";80;0,983050847457627;0,915254237288136;1;0,988700564971751;0,909604519774011;"203-1";1868;1;90;876,915924242969
444;53;"G";80;0,977401129943503;0,915254237288136;1;0,988700564971751;0,903954802259887;"203-1";1668;1;80;792,24707215649
723;53;"G";80;1;0,915254237288136;1;0,988700564971751;0,909604519774011;"363-1";2376;2;60;1103,09711723805
920;53;"G";80;0,983050847457627;0,915254237288136;1;0,988700564971751;0,909604519774011;"264-1";4356;1;80;876,87510703218
1023;53;"G";80;1;0,915254237288136;1;0,988700564971751;0,909604519774011;"247-1";4809;1;90;1032,66786239258
1024;53;"G";80;1;0,915254237288136;1;0,988700564971751;0,909604519774011;"66-1";4806;1;90;1038,37163021269
79;52;"G";80;0,983050847457627;0,937853107344633;1;0,988700564971751;0,926553672316384;"G1206-3";2087;1;80;883,367468423894
420;52;"G";80;1;0,937853107344633;1;0,988700564971751;0,932203389830508;"DE1002-1";3990;1;80;1155,78017715167
430;52;"G";80;0,988700564971751;0,937853107344633;1;0,988700564971751;0,932203389830508;"G1206-3";2187;1;80;893,736394836174
432;52;"G";80;0,983050847457627;0,937853107344633;1;0,988700564971751;0,932203389830508;"203-1";1868;1;90;876,915924242969
444;52;"G";80;0,977401129943503;0,937853107344633;1;0,988700564971751;0,926553672316384;"203-1";1668;1;80;792,24707215649
712;52;"G";80;0,983050847457627;0,937853107344633;1;0,988700564971751;0,915254237288136;"294-2";1789;1;40;850,482585930078
723;52;"G";80;1;0,937853107344633;1;0,988700564971751;0,932203389830508;"363-1";2376;2;60;1103,09711723805
758;52;"G";80;0,966101694915254;0,937853107344633;1;0,988700564971751;0,915254237288136;"203-1";1598;1;100;781,902042638094
897;52;"G";80;0,937853107344633;0,937853107344633;1;0,988700564971751;0,903954802259887;"180-1";2384;1;90;739,848908452917
904;52;"G";80;0,937853107344633;0,937853107344633;1;0,988700564971751;0,903954802259887;"180-1";2484;1;90;750,985958691341
914;52;"G";80;0,937853107344633;0,937853107344633;1;0,988700564971751;0,903954802259887;"180-1";2284;1;90;710,313658532563
920;52;"G";80;0,983050847457627;0,937853107344633;1;0,988700564971751;0,932203389830508;"264-1";4356;1;80;876,87510703218
925;52;"G";80;0,966101694915254;0,937853107344633;1;0,988700564971751;0,915254237288136;"285-2";2560;1;90;778,273586937253
1023;52;"G";80;1;0,937853107344633;1;0,988700564971751;0,932203389830508;"247-1";4809;1;90;1032,66786239258
1024;52;"G";80;1;0,937853107344633;1;0,988700564971751;0,932203389830508;"66-1";4806;1;90;1038,37163021269
1031;52;"G";80;0,983050847457627;0,937853107344633;1;0,988700564971751;0,915254237288136;"295-2";1829;1;40;878,723213651964
57;50;"G";80;0,92090395480226;0,966101694915254;1;0,988700564971751;0,903954802259887;"264-1";3456;1;80;765,887583017809
79;50;"G";80;0,983050847457627;0,966101694915254;1;0,988700564971751;0,954802259887006;"G1206-3";2087;1;80;883,367468423894
175;50;"G";80;0,943502824858757;0,966101694915254;1;0,988700564971751;0,903954802259887;"G1206-1";2690;1;80;1021,47582818879
420;50;"G";80;1;0,966101694915254;1;0,988700564971751;0,96045197740113;"DE1002-1";3990;1;80;1155,78017715167
430;50;"G";80;0,988700564971751;0,966101694915254;1;0,988700564971751;0,96045197740113;"G1206-3";2187;1;80;893,736394836174
432;50;"G";80;0,983050847457627;0,966101694915254;1;0,988700564971751;0,96045197740113;"203-1";1868;1;90;876,915924242969
444;50;"G";80;0,977401129943503;0,966101694915254;1;0,988700564971751;0,954802259887006;"203-1";1668;1;80;792,24707215649
503;50;"G";80;0,932203389830508;0,966101694915254;1;0,988700564971751;0,903954802259887;"G1206-4";1887;1;60;865,712512650703
558;50;"G";80;0,926553672316384;0,966101694915254;1;0,988700564971751;0,903954802259887;"225-1";1428;1;80;782,908512801698
649;50;"G";80;0,932203389830508;0,966101694915254;1;0,988700564971751;0,903954802259887;"G1206-3";1887;1;100;864,941777996404
711;50;"G";80;0,966101694915254;0,966101694915254;1;0,988700564971751;0,926553672316384;"294-1";1764;1;40;1056,52845475141
712;50;"G";80;0,983050847457627;0,966101694915254;1;0,988700564971751;0,943502824858757;"294-2";1789;1;40;850,482585930078
723;50;"G";80;1;0,966101694915254;1;0,988700564971751;0,96045197740113;"363-1";2376;2;60;1103,09711723805
758;50;"G";80;0,966101694915254;0,966101694915254;1;0,988700564971751;0,943502824858757;"203-1";1598;1;100;781,902042638094
894;50;"G";80;0,932203389830508;0,966101694915254;1;0,988700564971751;0,926553672316384;"371-1";2084;1;100;740,655703291717
897;50;"G";80;0,937853107344633;0,966101694915254;1;0,988700564971751;0,932203389830508;"180-1";2384;1;90;739,848908452917
904;50;"G";80;0,937853107344633;0,966101694915254;1;0,988700564971751;0,932203389830508;"180-1";2484;1;90;750,985958691341
914;50;"G";80;0,937853107344633;0,966101694915254;1;0,988700564971751;0,932203389830508;"180-1";2284;1;90;710,313658532563
920;50;"G";80;0,983050847457627;0,966101694915254;1;0,988700564971751;0,96045197740113;"264-1";4356;1;80;876,87510703218
925;50;"G";80;0,966101694915254;0,966101694915254;1;0,988700564971751;0,943502824858757;"285-2";2560;1;90;778,273586937253
1009;50;"G";80;0,949152542372881;0,966101694915254;1;0,988700564971751;0,92090395480226;"G1206-3";1937;1;100;869,30840562165
1023;50;"G";80;1;0,966101694915254;1;0,988700564971751;0,96045197740113;"247-1";4809;1;90;1032,66786239258
1024;50;"G";80;1;0,966101694915254;1;0,988700564971751;0,96045197740113;"66-1";4806;1;90;1038,37163021269
1031;50;"G";80;0,983050847457627;0,966101694915254;1;0,988700564971751;0,943502824858757;"295-2";1829;1;40;878,723213651964
1047;50;"G";80;0,949152542372881;0,966101694915254;1;0,988700564971751;0,909604519774011;"295-1";1679;1;40;1045,1418945199
57;47;"G";80;0,92090395480226;0,983050847457627;1;0,988700564971751;0,903954802259887;"264-1";3456;1;80;765,887583017809
79;47;"G";80;0,983050847457627;0,983050847457627;1;0,988700564971751;0,966101694915254;"G1206-3";2087;1;80;883,367468423894
175;47;"G";80;0,943502824858757;0,983050847457627;1;0,988700564971751;0,92090395480226;"G1206-1";2690;1;80;1021,47582818879
420;47;"G";80;1;0,983050847457627;1;0,988700564971751;0,977401129943503;"DE1002-1";3990;1;80;1155,78017715167
430;47;"G";80;0,988700564971751;0,983050847457627;1;0,988700564971751;0,971751412429379;"G1206-3";2187;1;80;893,736394836174
432;47;"G";80;0,983050847457627;0,983050847457627;1;0,988700564971751;0,966101694915254;"203-1";1868;1;90;876,915924242969
444;47;"G";80;0,977401129943503;0,983050847457627;1;0,988700564971751;0,96045197740113;"203-1";1668;1;80;792,24707215649
503;47;"G";80;0,932203389830508;0,983050847457627;1;0,988700564971751;0,915254237288136;"G1206-4";1887;1;60;865,712512650703
558;47;"G";80;0,926553672316384;0,983050847457627;1;0,988700564971751;0,909604519774011;"225-1";1428;1;80;782,908512801698
649;47;"G";80;0,932203389830508;0,983050847457627;1;0,988700564971751;0,915254237288136;"G1206-3";1887;1;100;864,941777996404
711;47;"G";80;0,966101694915254;0,983050847457627;1;0,988700564971751;0,943502824858757;"294-1";1764;1;40;1056,52845475141
712;47;"G";80;0,983050847457627;0,983050847457627;1;0,988700564971751;0,96045197740113;"294-2";1789;1;40;850,482585930078
723;47;"G";80;1;0,983050847457627;1;0,988700564971751;0,977401129943503;"363-1";2376;2;60;1103,09711723805
758;47;"G";80;0,966101694915254;0,983050847457627;1;0,988700564971751;0,949152542372881;"203-1";1598;1;100;781,902042638094
894;47;"G";80;0,932203389830508;0,983050847457627;1;0,988700564971751;0,926553672316384;"371-1";2084;1;100;740,655703291717
897;47;"G";80;0,937853107344633;0,983050847457627;1;0,988700564971751;0,932203389830508;"180-1";2384;1;90;739,848908452917
904;47;"G";80;0,937853107344633;0,983050847457627;1;0,988700564971751;0,932203389830508;"180-1";2484;1;90;750,985958691341
914;47;"G";80;0,937853107344633;0,983050847457627;1;0,988700564971751;0,932203389830508;"180-1";2284;1;90;710,313658532563
920;47;"G";80;0,983050847457627;0,983050847457627;1;0,988700564971751;0,966101694915254;"264-1";4356;1;80;876,87510703218
925;47;"G";80;0,966101694915254;0,983050847457627;1;0,988700564971751;0,949152542372881;"285-2";2560;1;90;778,273586937253
1009;47;"G";80;0,949152542372881;0,983050847457627;1;0,988700564971751;0,932203389830508;"G1206-3";1937;1;100;869,30840562165
1023;47;"G";80;1;0,983050847457627;1;0,988700564971751;0,977401129943503;"247-1";4809;1;90;1032,66786239258
1024;47;"G";80;1;0,983050847457627;1;0,988700564971751;0,977401129943503;"66-1";4806;1;90;1038,37163021269
1031;47;"G";80;0,983050847457627;0,983050847457627;1;0,988700564971751;0,96045197740113;"295-2";1829;1;40;878,723213651964
1047;47;"G";80;0,949152542372881;0,983050847457627;1;0,988700564971751;0,926553672316384;"295-1";1679;1;40;1045,1418945199
57;40;"G";80;0,92090395480226;0,988700564971751;1;0,988700564971751;0,909604519774011;"264-1";3456;1;80;765,887583017809
79;40;"G";80;0,983050847457627;0,988700564971751;1;0,988700564971751;0,971751412429379;"G1206-3";2087;1;80;883,367468423894
175;40;"G";80;0,943502824858757;0,988700564971751;1;0,988700564971751;0,926553672316384;"G1206-1";2690;1;80;1021,47582818879
420;40;"G";80;1;0,988700564971751;1;0,988700564971751;0,983050847457627;"DE1002-1";3990;1;80;1155,78017715167
430;40;"G";80;0,988700564971751;0,988700564971751;1;0,988700564971751;0,977401129943503;"G1206-3";2187;1;80;893,736394836174
432;40;"G";80;0,983050847457627;0,988700564971751;1;0,988700564971751;0,971751412429379;"203-1";1868;1;90;876,915924242969
444;40;"G";80;0,977401129943503;0,988700564971751;1;0,988700564971751;0,966101694915254;"203-1";1668;1;80;792,24707215649
503;40;"G";80;0,932203389830508;0,988700564971751;1;0,988700564971751;0,92090395480226;"G1206-4";1887;1;60;865,712512650703
558;40;"G";80;0,926553672316384;0,988700564971751;1;0,988700564971751;0,915254237288136;"225-1";1428;1;80;782,908512801698
649;40;"G";80;0,932203389830508;0,988700564971751;1;0,988700564971751;0,92090395480226;"G1206-3";1887;1;100;864,941777996404
711;40;"G";80;0,966101694915254;0,988700564971751;1;0,988700564971751;0,949152542372881;"294-1";1764;1;40;1056,52845475141
712;40;"G";80;0,983050847457627;0,988700564971751;1;0,988700564971751;0,966101694915254;"294-2";1789;1;40;850,482585930078
723;40;"G";80;1;0,988700564971751;1;0,988700564971751;0,983050847457627;"363-1";2376;2;60;1103,09711723805
758;40;"G";80;0,966101694915254;0,988700564971751;1;0,988700564971751;0,954802259887006;"203-1";1598;1;100;781,902042638094
828;40;"G";80;0,903954802259887;0,988700564971751;1;0,988700564971751;0,903954802259887;"140-1";2283;1;100;695,791805181298
894;40;"G";80;0,932203389830508;0,988700564971751;1;0,988700564971751;0,932203389830508;"371-1";2084;1;100;740,655703291717
897;40;"G";80;0,937853107344633;0,988700564971751;1;0,988700564971751;0,937853107344633;"180-1";2384;1;90;739,848908452917
904;40;"G";80;0,937853107344633;0,988700564971751;1;0,988700564971751;0,937853107344633;"180-1";2484;1;90;750,985958691341
