"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
12;55;"P";90;0,978260869565217;0,934782608695652;1;0,934782608695652;0,91304347826087;"ER 20D-2";1880;1;80;728,401896200851
14;55;"P";90;1;0,934782608695652;1;0,934782608695652;0,91304347826087;"211-1";2241;2;80;868,856009115219
32;55;"P";90;0,978260869565217;0,934782608695652;1;0,934782608695652;0,91304347826087;"295-1";1279;1;80;874,125921182136
34;55;"P";90;0,934782608695652;0,934782608695652;1;0,934782608695652;0,902173913043478;"185-2";2635;1;90;593,63315025473
35;55;"P";90;0,934782608695652;0,934782608695652;1;0,934782608695652;0,902173913043478;"185-2";2735;1;90;602,308647680442
36;55;"P";90;0,934782608695652;0,934782608695652;1;0,934782608695652;0,902173913043478;"185-2";2785;1;90;606,795154864956
49;55;"P";90;0,945652173913043;0,934782608695652;1;0,934782608695652;0,902173913043478;"140-1";2083;1;100;646,990739171677
57;55;"P";90;0,989130434782609;0,934782608695652;1;0,934782608695652;0,91304347826087;"264-1";3456;1;80;748,030440160666
79;55;"P";90;1;0,934782608695652;1;0,934782608695652;0,91304347826087;"G1206-3";2087;1;80;868,486516042941
93;55;"P";90;0,934782608695652;0,934782608695652;1;0,934782608695652;0,902173913043478;"185CL1-1";2684;1;90;597,577251124666
94;55;"P";90;0,945652173913043;0,934782608695652;1;0,934782608695652;0,902173913043478;"185CL1-1";2984;1;100;638,19269424981
102;55;"P";90;0,978260869565217;0,934782608695652;1;0,934782608695652;0,91304347826087;"G1206-1";2090;1;80;848,34885522398
108;55;"P";90;0,934782608695652;0,934782608695652;1;0,934782608695652;0,902173913043478;"4370-1";2290;1;100;575,672818044245
128;55;"P";90;1;0,934782608695652;1;0,934782608695652;0,91304347826087;"9274-1";1980;1;80;1009,21419097202
129;55;"P";90;0,945652173913043;0,934782608695652;1;0,934782608695652;0,902173913043478;"140-1";4086;2;90;641,964640354022
